ID Commune;nb_faits;Année
17367;0.0;2021
17367;0.0;2016
17369;121.0;2021
17369;194.0;2016
17372;0.0;2021
17372;0.0;2016
17373;26.0;2021
17373;11.0;2016
17374;0.0;2021
17374;0.0;2016
17375;0.0;2021
17375;11.0;2016
17376;8.0;2021
17376;9.0;2016
17377;0.0;2021
17377;0.0;2016
17378;0.0;2021
17378;0.0;2016
17379;0.0;2021
17379;0.0;2016
17380;210.0;2021
17380;287.0;2016
17381;0.0;2021
17381;0.0;2016
17382;0.0;2021
17382;0.0;2016
17383;0.0;2021
17383;0.0;2016
17384;0.0;2021
17384;0.0;2016
17385;408.0;2021
17385;379.0;2016
17386;0.0;2021
17386;0.0;2016
17387;29.0;2021
17387;32.0;2016
17388;0.0;2021
17388;0.0;2016
17389;0.0;2021
17389;0.0;2016
17390;0.0;2021
17390;0.0;2016
17391;46.0;2021
17391;11.0;2016
17393;0.0;2021
17393;11.0;2016
17394;0.0;2021
17394;0.0;2016
17395;0.0;2021
17395;0.0;2016
17396;17.0;2021
17396;27.0;2016
17397;49.0;2021
17397;67.0;2016
17398;0.0;2021
17398;0.0;2016
17400;0.0;2021
17400;0.0;2016
17401;0.0;2021
17401;0.0;2016
17402;0.0;2021
17402;0.0;2016
17403;0.0;2021
17403;0.0;2016
17404;0.0;2021
17404;0.0;2016
17405;0.0;2021
17405;0.0;2016
17406;0.0;2021
17406;0.0;2016
17407;56.0;2021
17407;95.0;2016
17408;0.0;2021
17408;0.0;2016
17409;44.0;2021
17409;36.0;2016
17410;0.0;2021
17410;0.0;2016
17411;31.0;2021
17411;31.0;2016
17412;0.0;2021
17412;0.0;2016
17413;0.0;2021
17413;8.0;2016
17414;62.0;2021
17414;72.0;2016
17415;1668.0;2021
17415;1878.0;2016
17416;0.0;2021
17416;0.0;2016
17417;0.0;2021
17417;0.0;2016
17418;0.0;2021
17418;0.0;2016
17420;18.0;2021
17420;18.0;2016
17421;228.0;2021
17421;372.0;2016
17422;0.0;2021
17422;0.0;2016
17423;0.0;2021
17423;0.0;2016
17424;0.0;2021
17424;0.0;2016
17425;31.0;2021
17425;32.0;2016
17426;0.0;2021
17426;0.0;2016
17427;0.0;2021
17427;0.0;2016
17428;0.0;2021
17428;0.0;2016
17429;28.0;2021
17429;11.0;2016
17430;0.0;2021
17430;11.0;2016
17431;0.0;2021
17431;0.0;2016
17432;0.0;2021
17432;0.0;2016
17433;0.0;2021
17433;0.0;2016
17434;461.0;2021
17434;497.0;2016
17435;0.0;2021
17435;0.0;2016
17436;0.0;2021
17436;0.0;2016
17437;0.0;2021
17437;0.0;2016
17438;0.0;2021
17438;0.0;2016
17439;0.0;2021
17439;0.0;2016
17440;0.0;2021
17440;7.0;2016
17441;0.0;2021
17441;11.0;2016
17442;0.0;2021
17442;0.0;2016
17443;22.0;2021
17443;10.0;2016
17444;10.0;2021
17444;0.0;2016
17445;0.0;2021
17445;0.0;2016
17446;0.0;2021
17446;0.0;2016
17447;7.0;2021
17447;0.0;2016
17448;0.0;2021
17448;0.0;2016
17449;231.0;2021
17449;264.0;2016
17450;0.0;2021
17450;0.0;2016
17451;0.0;2021
17451;0.0;2016
17452;282.0;2021
17452;262.0;2016
17453;16.0;2021
17453;0.0;2016
17454;0.0;2021
17454;0.0;2016
17455;0.0;2021
17455;0.0;2016
17457;0.0;2021
17457;8.0;2016
17458;0.0;2021
17458;0.0;2016
17459;0.0;2021
17459;0.0;2016
17460;0.0;2021
17460;0.0;2016
17461;166.0;2021
17461;171.0;2016
17462;0.0;2021
17462;0.0;2016
17463;8.0;2021
17463;10.0;2016
17464;0.0;2021
17464;0.0;2016
17465;0.0;2021
17465;0.0;2016
17466;10.0;2021
17466;13.0;2016
17467;0.0;2021
17467;0.0;2016
17468;0.0;2021
17468;0.0;2016
17469;0.0;2021
17469;0.0;2016
17470;0.0;2021
17470;0.0;2016
17471;0.0;2021
17471;0.0;2016
17472;0.0;2021
17472;0.0;2016
17473;0.0;2021
17473;0.0;2016
17474;0.0;2021
17474;0.0;2016
17476;0.0;2021
17476;0.0;2016
17477;0.0;2021
17477;0.0;2016
17478;0.0;2021
17478;0.0;2016
17479;0.0;2021
17479;0.0;2016
17480;0.0;2021
17480;0.0;2016
17481;0.0;2021
17481;0.0;2016
17482;0.0;2021
17482;0.0;2016
17483;5.0;2021
17483;17.0;2016
17484;17.0;2021
17484;12.0;2016
17485;34.0;2021
17485;27.0;2016
17486;0.0;2021
17486;24.0;2016
18001;0.0;2021
18001;0.0;2016
18002;0.0;2021
18002;0.0;2016
18003;9.0;2021
18003;12.0;2016
18004;5.0;2021
18004;0.0;2016
18005;0.0;2021
18005;0.0;2016
18006;0.0;2021
18006;0.0;2016
18007;0.0;2021
18007;0.0;2016
18008;0.0;2021
18008;0.0;2016
18009;0.0;2021
18009;0.0;2016
18010;0.0;2021
18010;0.0;2016
18011;24.0;2021
18011;8.0;2016
18012;0.0;2021
18012;6.0;2016
18013;0.0;2021
18013;0.0;2016
18014;0.0;2021
18014;0.0;2016
18015;148.0;2021
18015;184.0;2016
18016;0.0;2021
18016;0.0;2016
18017;0.0;2021
18017;0.0;2016
18018;65.0;2021
18018;47.0;2016
18019;0.0;2021
18019;0.0;2016
18020;0.0;2021
18020;5.0;2016
18021;0.0;2021
18021;0.0;2016
18022;0.0;2021
18022;0.0;2016
18023;24.0;2021
18023;16.0;2016
18024;0.0;2021
18024;0.0;2016
18025;0.0;2021
18025;0.0;2016
18026;0.0;2021
18026;11.0;2016
18027;0.0;2021
18027;0.0;2016
18028;0.0;2021
18028;13.0;2016
18029;0.0;2021
18029;0.0;2016
18030;0.0;2021
18030;0.0;2016
18031;0.0;2021
18031;6.0;2016
18032;14.0;2021
18032;5.0;2016
18033;3722.0;2021
18033;3790.0;2016
18034;0.0;2021
18034;0.0;2016
18035;0.0;2021
18035;0.0;2016
18036;0.0;2021
18036;0.0;2016
18037;0.0;2021
18037;6.0;2016
18038;0.0;2021
18038;0.0;2016
18039;0.0;2021
18039;0.0;2016
18040;0.0;2021
18040;0.0;2016
18041;0.0;2021
18041;0.0;2016
18042;0.0;2021
18042;0.0;2016
18043;0.0;2021
18043;0.0;2016
18044;0.0;2021
18044;0.0;2016
18045;0.0;2021
18045;0.0;2016
18046;0.0;2021
18046;0.0;2016
18047;0.0;2021
18047;0.0;2016
18048;0.0;2021
18048;0.0;2016
18049;0.0;2021
18049;0.0;2016
18050;18.0;2021
18050;27.0;2016
18051;0.0;2021
18051;0.0;2016
18052;0.0;2021
18052;8.0;2016
18053;0.0;2021
18053;0.0;2016
18054;0.0;2021
18054;0.0;2016
18055;0.0;2021
18055;0.0;2016
18056;0.0;2021
18056;0.0;2016
18057;18.0;2021
18057;24.0;2016
18058;36.0;2021
18058;13.0;2016
18059;8.0;2021
18059;0.0;2016
18060;0.0;2021
18060;0.0;2016
18061;0.0;2021
18061;0.0;2016
18062;0.0;2021
18062;0.0;2016
18063;0.0;2021
18063;0.0;2016
18064;0.0;2021
18064;0.0;2016
18065;0.0;2021
18065;8.0;2016
18066;0.0;2021
18066;0.0;2016
18067;6.0;2021
18067;6.0;2016
18068;0.0;2021
18068;0.0;2016
18069;0.0;2021
18069;0.0;2016
18070;0.0;2021
18070;0.0;2016
18071;0.0;2021
18071;0.0;2016
18072;0.0;2021
18072;0.0;2016
18073;0.0;2021
18073;0.0;2016
18074;0.0;2021
18074;0.0;2016
18075;0.0;2021
18075;0.0;2016
18076;0.0;2021
18076;0.0;2016
18077;0.0;2021
18077;0.0;2016
18078;0.0;2021
18078;0.0;2016
18079;0.0;2021
18079;0.0;2016
18080;0.0;2021
18080;0.0;2016
18081;0.0;2021
18081;0.0;2016
18082;0.0;2021
18082;0.0;2016
18083;0.0;2021
18083;0.0;2016
18084;0.0;2021
18084;0.0;2016
18085;0.0;2021
18085;0.0;2016
18086;0.0;2021
18086;0.0;2016
18087;89.0;2021
18087;49.0;2016
18088;0.0;2021
18088;0.0;2016
18089;0.0;2021
18089;0.0;2016
18090;0.0;2021
18090;0.0;2016
18091;11.0;2021
18091;23.0;2016
18092;0.0;2021
18092;0.0;2016
18093;0.0;2021
18093;0.0;2016
18094;0.0;2021
18094;0.0;2016
18095;0.0;2021
18095;0.0;2016
18096;14.0;2021
18096;15.0;2016
18097;15.0;2021
18097;22.0;2016
18098;0.0;2021
18098;0.0;2016
18099;0.0;2021
18099;0.0;2016
18100;0.0;2021
18100;0.0;2016
18101;0.0;2021
18101;0.0;2016
18102;0.0;2021
18102;0.0;2016
18103;15.0;2021
18103;30.0;2016
18104;0.0;2021
18104;0.0;2016
18105;0.0;2021
18105;0.0;2016
18106;0.0;2021
18106;0.0;2016
18107;0.0;2021
18107;0.0;2016
18108;67.0;2021
18108;66.0;2016
18109;23.0;2021
18109;55.0;2016
18110;0.0;2021
18110;11.0;2016
18111;0.0;2021
18111;0.0;2016
18112;0.0;2021
18112;0.0;2016
18113;0.0;2021
18113;0.0;2016
18114;0.0;2021
18114;0.0;2016
18115;0.0;2021
18115;6.0;2016
18116;0.0;2021
18116;0.0;2016
18117;0.0;2021
18117;0.0;2016
18118;5.0;2021
18118;21.0;2016
18119;0.0;2021
18119;0.0;2016
18120;0.0;2021
18120;0.0;2016
18121;0.0;2021
18121;0.0;2016
18122;0.0;2021
18122;0.0;2016
18124;0.0;2021
18124;0.0;2016
18125;0.0;2021
18125;5.0;2016
18126;5.0;2021
18126;0.0;2016
18127;0.0;2021
18127;11.0;2016
18128;0.0;2021
18128;0.0;2016
18129;0.0;2021
18129;0.0;2016
18130;0.0;2021
18130;0.0;2016
18132;0.0;2021
18132;0.0;2016
18133;18.0;2021
18133;14.0;2016
18134;0.0;2021
18134;0.0;2016
18135;0.0;2021
18135;0.0;2016
18136;0.0;2021
18136;0.0;2016
18137;0.0;2021
18137;0.0;2016
18138;16.0;2021
18138;18.0;2016
18139;0.0;2021
18139;0.0;2016
18140;0.0;2021
18140;0.0;2016
18141;163.0;2021
18141;188.0;2016
18142;0.0;2021
18142;0.0;2016
18143;0.0;2021
18143;0.0;2016
18144;0.0;2021
18144;0.0;2016
18145;6.0;2021
18145;18.0;2016
18146;0.0;2021
18146;0.0;2016
18147;0.0;2021
18147;0.0;2016
18148;6.0;2021
18148;13.0;2016
18149;0.0;2021
18149;5.0;2016
18150;0.0;2021
18150;0.0;2016
18151;0.0;2021
18151;0.0;2016
18152;0.0;2021
18152;0.0;2016
18153;0.0;2021
18153;0.0;2016
18154;0.0;2021
18154;0.0;2016
18155;0.0;2021
18155;0.0;2016
18156;0.0;2021
18156;0.0;2016
18157;0.0;2021
18157;0.0;2016
18158;0.0;2021
18158;0.0;2016
18159;5.0;2021
18159;0.0;2016
18160;15.0;2021
18160;14.0;2016
18161;0.0;2021
18161;0.0;2016
18162;0.0;2021
18162;0.0;2016
18163;0.0;2021
18163;0.0;2016
18164;0.0;2021
18164;0.0;2016
18165;0.0;2021
18165;8.0;2016
18166;0.0;2021
18166;0.0;2016
18167;0.0;2021
18167;0.0;2016
18168;0.0;2021
18168;0.0;2016
18169;0.0;2021
18169;0.0;2016
18170;0.0;2021
18170;5.0;2016
18171;0.0;2021
18171;0.0;2016
18172;23.0;2021
18172;32.0;2016
18173;0.0;2021
18173;0.0;2016
18174;0.0;2021
18174;0.0;2016
18175;0.0;2021
18175;0.0;2016
18176;0.0;2021
18176;0.0;2016
18177;0.0;2021
18177;0.0;2016
18178;0.0;2021
18178;0.0;2016
18179;0.0;2021
18179;0.0;2016
18180;8.0;2021
18180;10.0;2016
18181;0.0;2021
18181;0.0;2016
18182;0.0;2021
18182;0.0;2016
18183;0.0;2021
18183;0.0;2016
18184;0.0;2021
18184;0.0;2016
18185;0.0;2021
18185;0.0;2016
18186;0.0;2021
18186;0.0;2016
18187;0.0;2021
18187;0.0;2016
18188;0.0;2021
18188;0.0;2016
18189;0.0;2021
18189;0.0;2016
18190;0.0;2021
18190;0.0;2016
18191;0.0;2021
18191;0.0;2016
18192;0.0;2021
18192;0.0;2016
18193;0.0;2021
18193;0.0;2016
18194;0.0;2021
18194;0.0;2016
18195;0.0;2021
18195;0.0;2016
18196;0.0;2021
18196;0.0;2016
18197;440.0;2021
18197;517.0;2016
18198;0.0;2021
18198;0.0;2016
18199;0.0;2021
18199;0.0;2016
18200;0.0;2021
18200;0.0;2016
18201;0.0;2021
18201;0.0;2016
18202;0.0;2021
18202;0.0;2016
18203;0.0;2021
18203;0.0;2016
18204;0.0;2021
18204;0.0;2016
18205;215.0;2021
18205;291.0;2016
18206;7.0;2021
18206;15.0;2016
18207;211.0;2021
18207;206.0;2016
18208;0.0;2021
18208;0.0;2016
18209;0.0;2021
18209;0.0;2016
18210;0.0;2021
18210;0.0;2016
18211;0.0;2021
18211;0.0;2016
18212;0.0;2021
18212;0.0;2016
18213;133.0;2021
18213;150.0;2016
18214;0.0;2021
18214;0.0;2016
18215;0.0;2021
18215;0.0;2016
18216;0.0;2021
18216;0.0;2016
18217;0.0;2021
18217;0.0;2016
18218;0.0;2021
18218;0.0;2016
18219;0.0;2021
18219;0.0;2016
18220;0.0;2021
18220;0.0;2016
18221;0.0;2021
18221;0.0;2016
18223;39.0;2021
18223;46.0;2016
18224;0.0;2021
18224;0.0;2016
18225;0.0;2021
18225;0.0;2016
18226;0.0;2021
18226;0.0;2016
18227;0.0;2021
18227;0.0;2016
18228;0.0;2021
18228;0.0;2016
18229;0.0;2021
18229;0.0;2016
18230;0.0;2021
18230;0.0;2016
18231;0.0;2021
18231;0.0;2016
18232;0.0;2021
18232;0.0;2016
18233;7.0;2021
18233;20.0;2016
18234;0.0;2021
18234;0.0;2016
18235;0.0;2021
18235;0.0;2016
18236;0.0;2021
18236;0.0;2016
18237;0.0;2021
18237;0.0;2016
18238;0.0;2021
18238;0.0;2016
18240;0.0;2021
18240;5.0;2016
18241;31.0;2021
18241;74.0;2016
18242;93.0;2021
18242;156.0;2016
18243;0.0;2021
18243;0.0;2016
18244;0.0;2021
18244;0.0;2016
18245;0.0;2021
18245;0.0;2016
18246;0.0;2021
18246;8.0;2016
18247;0.0;2021
18247;0.0;2016
18248;0.0;2021
18248;0.0;2016
18249;0.0;2021
18249;0.0;2016
18250;0.0;2021
18250;0.0;2016
18251;0.0;2021
18251;0.0;2016
18252;0.0;2021
18252;0.0;2016
18253;0.0;2021
18253;0.0;2016
18254;0.0;2021
18254;0.0;2016
18255;0.0;2021
18255;0.0;2016
18256;0.0;2021
18256;0.0;2016
18257;0.0;2021
18257;0.0;2016
18258;0.0;2021
18258;0.0;2016
18259;0.0;2021
18259;0.0;2016
18260;0.0;2021
18260;0.0;2016
18261;0.0;2021
18261;0.0;2016
18262;0.0;2021
18262;0.0;2016
18263;0.0;2021
18263;0.0;2016
18264;0.0;2021
18264;0.0;2016
18265;0.0;2021
18265;0.0;2016
18266;0.0;2021
18266;0.0;2016
18267;31.0;2021
18267;37.0;2016
18268;0.0;2021
18268;0.0;2016
18269;0.0;2021
18269;0.0;2016
18270;0.0;2021
18270;0.0;2016
18271;6.0;2021
18271;6.0;2016
18272;0.0;2021
18272;0.0;2016
18273;0.0;2021
18273;0.0;2016
18274;0.0;2021
18274;0.0;2016
18275;0.0;2021
18275;0.0;2016
18276;0.0;2021
18276;0.0;2016
18277;0.0;2021
18277;0.0;2016
18278;0.0;2021
18278;0.0;2016
18279;1244.0;2021
18279;1725.0;2016
18280;0.0;2021
18280;0.0;2016
18281;21.0;2021
18281;18.0;2016
18282;0.0;2021
18282;0.0;2016
18283;0.0;2021
18283;0.0;2016
18284;0.0;2021
18284;0.0;2016
18285;0.0;2021
18285;0.0;2016
18286;0.0;2021
18286;0.0;2016
18287;0.0;2021
18287;0.0;2016
18288;0.0;2021
18288;0.0;2016
18289;0.0;2021
18289;0.0;2016
18290;0.0;2021
18290;0.0;2016
19001;0.0;2021
19001;0.0;2016
19002;0.0;2021
19002;0.0;2016
19003;0.0;2021
19003;0.0;2016
19004;0.0;2021
19004;0.0;2016
19005;55.0;2021
19005;51.0;2016
19006;0.0;2021
19006;0.0;2016
19007;0.0;2021
19007;0.0;2016
19008;0.0;2021
19008;0.0;2016
19009;0.0;2021
19009;0.0;2016
19010;60.0;2021
19010;53.0;2016
19011;0.0;2021
19011;0.0;2016
19012;0.0;2021
19012;0.0;2016
19013;0.0;2021
19013;0.0;2016
19014;0.0;2021
19014;0.0;2016
19015;0.0;2021
19015;0.0;2016
19016;0.0;2021
19016;0.0;2016
19017;0.0;2021
19017;0.0;2016
19018;0.0;2021
19018;0.0;2016
19019;28.0;2021
19019;9.0;2016
19020;0.0;2021
19020;0.0;2016
19021;0.0;2021
19021;0.0;2016
19022;0.0;2021
19022;0.0;2016
19023;0.0;2021
19023;6.0;2016
19024;0.0;2021
19024;0.0;2016
19025;0.0;2021
19025;0.0;2016
19026;0.0;2021
19026;0.0;2016
19027;0.0;2021
19027;0.0;2016
19028;68.0;2021
19028;24.0;2016
19029;0.0;2021
19029;0.0;2016
19030;0.0;2021
19030;0.0;2016
19031;2449.0;2021
19031;2860.0;2016
19033;0.0;2021
19033;0.0;2016
19034;0.0;2021
19034;0.0;2016
19035;0.0;2021
19035;0.0;2016
19036;0.0;2021
19036;0.0;2016
19037;0.0;2021
19037;0.0;2016
19038;0.0;2021
19038;0.0;2016
19039;0.0;2021
19039;0.0;2016
19040;0.0;2021
19040;0.0;2016
19041;0.0;2021
19041;0.0;2016
19042;0.0;2021
19042;0.0;2016
19043;0.0;2021
19043;0.0;2016
19044;0.0;2021
19044;0.0;2016
19045;0.0;2021
19045;0.0;2016
19046;0.0;2021
19046;0.0;2016
19047;0.0;2021
19047;0.0;2016
19048;0.0;2021
19048;0.0;2016
19049;0.0;2021
19049;0.0;2016
19050;0.0;2021
19050;0.0;2016
19051;0.0;2021
19051;0.0;2016
19052;0.0;2021
19052;0.0;2016
19053;0.0;2021
19053;0.0;2016
19054;0.0;2021
19054;0.0;2016
19055;0.0;2021
19055;0.0;2016
19056;0.0;2021
19056;0.0;2016
19057;0.0;2021
19057;0.0;2016
19058;0.0;2021
19058;0.0;2016
19059;0.0;2021
19059;0.0;2016
19060;0.0;2021
19060;0.0;2016
19061;0.0;2021
19061;0.0;2016
19062;0.0;2021
19062;0.0;2016
19063;33.0;2021
19063;19.0;2016
19064;0.0;2021
19064;0.0;2016
19065;0.0;2021
19065;0.0;2016
19066;0.0;2021
19066;11.0;2016
19067;0.0;2021
19067;0.0;2016
19068;0.0;2021
19068;0.0;2016
19069;0.0;2021
19069;0.0;2016
19070;0.0;2021
19070;0.0;2016
19071;0.0;2021
19071;0.0;2016
19072;26.0;2021
19072;18.0;2016
19073;136.0;2021
19073;87.0;2016
19074;0.0;2021
19074;0.0;2016
19075;0.0;2021
19075;0.0;2016
19076;0.0;2021
19076;0.0;2016
19077;0.0;2021
19077;24.0;2016
19078;0.0;2021
19078;0.0;2016
19079;0.0;2021
19079;0.0;2016
19080;0.0;2021
19080;0.0;2016
19081;0.0;2021
19081;0.0;2016
19082;0.0;2021
19082;0.0;2016
19083;0.0;2021
19083;0.0;2016
19084;0.0;2021
19084;0.0;2016
19085;0.0;2021
19085;0.0;2016
19086;0.0;2021
19086;0.0;2016
19087;0.0;2021
19087;0.0;2016
19088;0.0;2021
19088;0.0;2016
19089;0.0;2021
19089;0.0;2016
19090;0.0;2021
19090;0.0;2016
19091;0.0;2021
19091;0.0;2016
19093;0.0;2021
19093;0.0;2016
19094;0.0;2021
19094;0.0;2016
19095;0.0;2021
19095;0.0;2016
19096;0.0;2021
19096;0.0;2016
19097;0.0;2021
19097;0.0;2016
19098;0.0;2021
19098;0.0;2016
19099;0.0;2021
19099;0.0;2016
19100;0.0;2021
19100;0.0;2016
19101;9.0;2021
19101;12.0;2016
19102;0.0;2021
19102;0.0;2016
19103;0.0;2021
19103;0.0;2016
19104;0.0;2021
19104;0.0;2016
19105;0.0;2021
19105;0.0;2016
19106;0.0;2021
19106;0.0;2016
19107;12.0;2021
19107;11.0;2016
19108;0.0;2021
19108;0.0;2016
19109;0.0;2021
19109;0.0;2016
19110;0.0;2021
19110;0.0;2016
19111;0.0;2021
19111;0.0;2016
19112;0.0;2021
19112;0.0;2016
19113;0.0;2021
19113;0.0;2016
19114;0.0;2021
19114;0.0;2016
19115;0.0;2021
19115;0.0;2016
19116;0.0;2021
19116;0.0;2016
19117;0.0;2021
19117;7.0;2016
19118;0.0;2021
19118;0.0;2016
19119;0.0;2021
19119;0.0;2016
19120;0.0;2021
19120;0.0;2016
19121;32.0;2021
19121;23.0;2016
19122;0.0;2021
19122;0.0;2016
19123;203.0;2021
19123;173.0;2016
19124;0.0;2021
19124;9.0;2016
19125;0.0;2021
19125;0.0;2016
19126;0.0;2021
19126;0.0;2016
19128;0.0;2021
19128;0.0;2016
19129;0.0;2021
19129;12.0;2016
19130;0.0;2021
19130;0.0;2016
19131;0.0;2021
19131;0.0;2016
19132;0.0;2021
19132;0.0;2016
19133;0.0;2021
19133;0.0;2016
19134;22.0;2021
19134;5.0;2016
19135;0.0;2021
19135;0.0;2016
19136;36.0;2021
19136;21.0;2016
19137;0.0;2021
19137;0.0;2016
19138;12.0;2021
19138;6.0;2016
19139;0.0;2021
19139;0.0;2016
19140;0.0;2021
19140;0.0;2016
19141;0.0;2021
19141;0.0;2016
19142;0.0;2021
19142;0.0;2016
19143;0.0;2021
19143;0.0;2016
19144;0.0;2021
19144;0.0;2016
19145;0.0;2021
19145;0.0;2016
19146;9.0;2021
19146;18.0;2016
19147;0.0;2021
19147;0.0;2016
19148;18.0;2021
19148;36.0;2016
19149;0.0;2021
19149;0.0;2016
19150;0.0;2021
19150;0.0;2016
19151;0.0;2021
19151;0.0;2016
19152;0.0;2021
19152;0.0;2016
19153;52.0;2021
19153;67.0;2016
19154;0.0;2021
19154;0.0;2016
19155;0.0;2021
19155;0.0;2016
19156;0.0;2021
19156;0.0;2016
19157;0.0;2021
19157;0.0;2016
19158;0.0;2021
19158;0.0;2016
19159;0.0;2021
19159;0.0;2016
19160;0.0;2021
19160;0.0;2016
19161;0.0;2021
19161;0.0;2016
19162;0.0;2021
19162;0.0;2016
19163;0.0;2021
19163;0.0;2016
19164;0.0;2021
19164;0.0;2016
19165;0.0;2021
19165;0.0;2016
19166;0.0;2021
19166;0.0;2016
19167;0.0;2021
19167;0.0;2016
19168;0.0;2021
19168;0.0;2016
19169;0.0;2021
19169;0.0;2016
19170;0.0;2021
19170;0.0;2016
19171;0.0;2021
19171;0.0;2016
19172;0.0;2021
19172;0.0;2016
19173;0.0;2021
19173;0.0;2016
19174;0.0;2021
19174;0.0;2016
19175;0.0;2021
19175;0.0;2016
19176;0.0;2021
19176;0.0;2016
19177;0.0;2021
19177;0.0;2016
19178;0.0;2021
19178;0.0;2016
19179;0.0;2021
19179;0.0;2016
19180;0.0;2021
19180;0.0;2016
19181;0.0;2021
19181;0.0;2016
19182;0.0;2021
19182;0.0;2016
19184;0.0;2021
19184;0.0;2016
19186;0.0;2021
19186;0.0;2016
19187;0.0;2021
19187;0.0;2016
19188;0.0;2021
19188;0.0;2016
19189;0.0;2021
19189;0.0;2016
19190;0.0;2021
19190;0.0;2016
19191;0.0;2021
19191;0.0;2016
19192;0.0;2021
19192;0.0;2016
19193;0.0;2021
19193;0.0;2016
19194;0.0;2021
19194;0.0;2016
19195;0.0;2021
19195;0.0;2016
19196;0.0;2021
19196;0.0;2016
19198;0.0;2021
19198;0.0;2016
19199;0.0;2021
19199;0.0;2016
19200;0.0;2021
19200;0.0;2016
19201;0.0;2021
19201;0.0;2016
19202;0.0;2021
19202;5.0;2016
19203;0.0;2021
19203;0.0;2016
19204;0.0;2021
19204;0.0;2016
19205;0.0;2021
19205;0.0;2016
19206;0.0;2021
19206;0.0;2016
19207;37.0;2021
19207;18.0;2016
19208;0.0;2021
19208;0.0;2016
19209;0.0;2021
19209;0.0;2016
19210;0.0;2021
19210;0.0;2016
19211;0.0;2021
19211;0.0;2016
19212;0.0;2021
19212;0.0;2016
19213;0.0;2021
19213;0.0;2016
19214;0.0;2021
19214;0.0;2016
19215;0.0;2021
19215;0.0;2016
19216;0.0;2021
19216;0.0;2016
19217;0.0;2021
19217;0.0;2016
19219;0.0;2021
19219;0.0;2016
19220;0.0;2021
19220;0.0;2016
19221;0.0;2021
19221;0.0;2016
19222;0.0;2021
19222;0.0;2016
19223;0.0;2021
19223;0.0;2016
19225;0.0;2021
19225;0.0;2016
19226;0.0;2021
19226;0.0;2016
19227;0.0;2021
19227;0.0;2016
19228;0.0;2021
19228;0.0;2016
19229;54.0;2021
19229;74.0;2016
19230;0.0;2021
19230;0.0;2016
19231;0.0;2021
19231;0.0;2016
19232;0.0;2021
19232;0.0;2016
19233;0.0;2021
19233;0.0;2016
19234;0.0;2021
19234;0.0;2016
19235;0.0;2021
19235;0.0;2016
19236;0.0;2021
19236;0.0;2016
19237;0.0;2021
19237;0.0;2016
19238;0.0;2021
19238;0.0;2016
19239;0.0;2021
19239;0.0;2016
19240;0.0;2021
19240;0.0;2016
19241;0.0;2021
19241;0.0;2016
19242;0.0;2021
19242;0.0;2016
19243;0.0;2021
19243;0.0;2016
19244;0.0;2021
19244;0.0;2016
19245;0.0;2021
19245;0.0;2016
19246;11.0;2021
19246;10.0;2016
19247;0.0;2021
19247;0.0;2016
19248;0.0;2021
19248;0.0;2016
19249;0.0;2021
19249;0.0;2016
19250;0.0;2021
19250;0.0;2016
19251;0.0;2021
19251;0.0;2016
19252;0.0;2021
19252;0.0;2016
19253;0.0;2021
19253;0.0;2016
19254;0.0;2021
19254;0.0;2016
19255;16.0;2021
19255;0.0;2016
19256;0.0;2021
19256;0.0;2016
19257;0.0;2021
19257;0.0;2016
19258;0.0;2021
19258;5.0;2016
19259;0.0;2021
19259;0.0;2016
19260;0.0;2021
19260;0.0;2016
19261;0.0;2021
19261;0.0;2016
19262;8.0;2021
19262;0.0;2016
19263;0.0;2021
19263;0.0;2016
19264;0.0;2021
19264;0.0;2016
19265;0.0;2021
19265;0.0;2016
19266;0.0;2021
19266;0.0;2016
19268;0.0;2021
19268;0.0;2016
19269;22.0;2021
19269;5.0;2016
19270;0.0;2021
19270;0.0;2016
19271;0.0;2021
19271;0.0;2016
19272;629.0;2021
19272;566.0;2016
19273;0.0;2021
19273;7.0;2016
19274;46.0;2021
19274;65.0;2016
19275;323.0;2021
19275;388.0;2016
19276;115.0;2021
19276;183.0;2016
19277;0.0;2021
19277;0.0;2016
19278;22.0;2021
19278;13.0;2016
19279;0.0;2021
19279;0.0;2016
19280;0.0;2021
19280;0.0;2016
19281;0.0;2021
19281;0.0;2016
19283;0.0;2021
19283;0.0;2016
19284;0.0;2021
19284;0.0;2016
19285;0.0;2021
19285;0.0;2016
19286;0.0;2021
19286;0.0;2016
19287;0.0;2021
19287;0.0;2016
19288;0.0;2021
19288;9.0;2016
19289;0.0;2021
19289;0.0;2016
21001;0.0;2021
21001;0.0;2016
21002;0.0;2021
21002;0.0;2016
21003;31.0;2021
21003;11.0;2016
21004;0.0;2021
21004;0.0;2016
21005;6.0;2021
21005;10.0;2016
21006;0.0;2021
21006;0.0;2016
21007;0.0;2021
21007;0.0;2016
21008;0.0;2021
21008;0.0;2016
21009;0.0;2021
21009;0.0;2016
21010;0.0;2021
21010;0.0;2016
21011;0.0;2021
21011;0.0;2016
21012;0.0;2021
21012;0.0;2016
21013;0.0;2021
21013;0.0;2016
21014;0.0;2021
21014;0.0;2016
21015;0.0;2021
21015;0.0;2016
21016;0.0;2021
21016;0.0;2016
21017;0.0;2021
21017;0.0;2016
21018;0.0;2021
21018;0.0;2016
21020;0.0;2021
21020;0.0;2016
21021;62.0;2021
21021;100.0;2016
21022;0.0;2021
21022;0.0;2016
21023;22.0;2021
