ID Commune;nb_menages;revenu_median;nb_personnes_Menage_fiscaux;Année
15176;112.0;18400.0;226.0;2016
15178;65.0;15230.0;142.39077144917087;2021
15178;63.0;16892.0;130.0;2016
15179;118.0;22680.0;258.4940158615717;2021
15179;106.0;19623.0;250.0;2016
15180;123.0;20810.0;269.44715212689255;2021
15180;121.0;18498.0;269.0;2016
15181;267.0;21560.0;584.8974765681326;2021
15181;275.0;18940.0;602.0;2016
15182;49.0;20720.0;107.34073540014418;2021
15182;55.0;20045.0;129.0;2016
15183;48.0;20800.0;105.15010814708002;2021
15183;50.0;18969.0;139.0;2016
15184;348.0;23130.0;762.3382840663302;2021
15184;344.0;21089.0;769.0;2016
15185;120.0;20220.0;262.87527036770007;2021
15185;116.0;18002.0;232.0;2016
15186;103.0;19990.0;225.6346070656092;2021
15186;103.0;19392.0;227.0;2016
15187;3025.0;21380.0;6626.647440519106;2021
15187;2975.0;19405.0;5796.0;2016
15188;516.0;23500.0;1130.3636625811102;2021
15188;485.0;20968.0;1194.0;2016
15189;104.0;20980.0;227.82523431867335;2021
15189;117.0;19346.0;235.0;2016
15190;47.0;19250.0;102.95948089401584;2021
15190;48.0;17863.0;106.0;2016
15191;263.0;19410.0;576.134967555876;2021
15191;256.0;18068.0;542.0;2016
15192;137.0;20470.0;300.1159336697909;2021
15192;138.0;18761.0;299.0;2016
15194;57.0;22370.0;124.86575342465753;2021
15194;53.0;19203.0;112.0;2016
15196;662.0;22440.0;1450.1952415284786;2021
15196;660.0;19852.0;1555.0;2016
15198;52.0;18120.0;113.91261715933668;2021
15198;50.0;18566.0;103.0;2016
15199;123.0;20810.0;269.44715212689255;2021
15199;121.0;18498.0;269.0;2016
15200;69.0;19420.0;151.15328046142753;2021
15200;71.0;17679.0;148.0;2016
15201;96.0;19870.0;210.30021629416004;2021
15201;95.0;17038.0;208.0;2016
15202;340.0;19980.0;744.8132660418167;2021
15202;346.0;19033.0;684.0;2016
15203;84.0;22140.0;184.01268925739004;2021
15203;75.0;18438.0;161.0;2016
15204;678.0;23210.0;1485.2452775775052;2021
15204;658.0;20698.0;1582.0;2016
15205;56.0;21510.0;122.67512617159336;2021
15205;51.0;20723.0;105.0;2016
15206;65.0;18210.0;142.39077144917087;2021
15206;63.0;18308.0;135.0;2016
15207;152.0;18110.0;332.9753424657534;2021
15207;154.0;16031.0;352.0;2016
15208;68.0;21090.0;148.96265320836335;2021
15208;60.0;17749.0;120.0;2016
15209;53.0;17230.0;116.10324441240084;2021
15209;45.0;16397.0;101.0;2016
15211;135.0;18610.0;295.7346791636626;2021
15211;128.0;15744.0;304.0;2016
15212;163.0;21950.0;357.07224224945924;2021
15212;154.0;20434.0;354.0;2016
15213;96.0;16500.0;210.30021629416004;2021
15213;92.0;16633.0;190.0;2016
15214;81.0;18090.0;177.44080749819753;2021
15214;81.0;16547.0;191.0;2016
15215;518.0;23860.0;1134.7449170872385;2021
15215;492.0;21287.0;1211.0;2016
15216;171.0;22520.0;374.59726027397255;2021
15216;168.0;18896.0;321.0;2016
15217;123.0;20810.0;269.44715212689255;2021
15217;46.0;16172.0;109.0;2016
15218;123.0;20810.0;269.44715212689255;2021
15218;121.0;18498.0;269.0;2016
15219;143.0;22750.0;313.2596971881759;2021
15219;149.0;20734.0;284.0;2016
15220;78.0;23030.0;170.86892573900502;2021
15220;72.0;20987.0;149.0;2016
15221;578.0;23310.0;1266.1825522710883;2021
15221;555.0;21376.0;1387.0;2016
15222;88.0;19840.0;192.7751982696467;2021
15222;91.0;16902.0;221.0;2016
15223;95.0;21000.0;208.10958904109583;2021
15223;97.0;17514.0;219.0;2016
15224;58.0;22240.0;127.05638067772168;2021
15224;53.0;18322.0;112.0;2016
15225;102.0;20760.0;223.44397981254505;2021
15225;94.0;18934.0;182.0;2016
15226;96.0;21760.0;210.30021629416004;2021
15226;86.0;18250.0;194.0;2016
15228;224.0;21570.0;490.7005046863734;2021
15228;239.0;17803.0;488.0;2016
15229;123.0;20810.0;269.44715212689255;2021
15229;121.0;18498.0;269.0;2016
15230;93.0;20910.0;203.72833453496756;2021
15230;84.0;18096.0;210.0;2016
15231;271.0;20650.0;593.6599855803893;2021
15231;266.0;19153.0;603.0;2016
15232;96.0;21880.0;210.30021629416004;2021
15232;102.0;19072.0;238.0;2016
15233;119.0;24090.0;260.6846431146359;2021
15233;101.0;21847.0;269.0;2016
15234;144.0;22690.0;315.45032444124007;2021
15234;140.0;20124.0;326.0;2016
15235;250.0;21030.0;547.6568132660418;2021
15235;249.0;18464.0;596.0;2016
15236;290.0;21670.0;635.2819033886085;2021
15236;289.0;19831.0;603.0;2016
15237;70.0;21830.0;153.3439077144917;2021
15237;71.0;22016.0;176.0;2016
15238;64.0;21330.0;140.2001441961067;2021
15238;69.0;18498.0;127.0;2016
15240;85.0;17330.0;186.2033165104542;2021
15240;78.0;15146.0;147.0;2016
15241;123.0;20810.0;269.44715212689255;2021
15241;121.0;18498.0;269.0;2016
15242;123.0;20810.0;269.44715212689255;2021
15242;46.0;20588.0;100.0;2016
15243;234.0;18400.0;512.6067772170151;2021
15243;242.0;16504.0;479.0;2016
15244;198.0;22850.0;433.7441961067051;2021
15244;187.0;19030.0;472.0;2016
15245;110.0;23290.0;240.9689978370584;2021
15245;106.0;20679.0;242.0;2016
15246;106.0;20240.0;232.2064888248017;2021
15246;110.0;17994.0;238.0;2016
15247;123.0;20810.0;269.44715212689255;2021
15247;121.0;18498.0;269.0;2016
15248;270.0;21930.0;591.4693583273252;2021
15248;264.0;20041.0;579.0;2016
15249;123.0;20810.0;269.44715212689255;2021
15249;121.0;18498.0;269.0;2016
15250;225.0;20160.0;492.8911319394376;2021
15250;219.0;18311.0;480.0;2016
15251;65.0;18310.0;142.39077144917087;2021
15251;69.0;18926.0;131.0;2016
15252;178.0;22560.0;389.93165104542175;2021
15252;174.0;20281.0;407.0;2016
15253;123.0;20810.0;269.44715212689255;2021
15253;121.0;18498.0;269.0;2016
15254;52.0;19760.0;113.91261715933668;2021
15254;49.0;17563.0;105.0;2016
15255;560.0;23020.0;1226.7512617159337;2021
15255;483.0;20943.0;1216.0;2016
15256;123.0;20810.0;269.44715212689255;2021
15256;121.0;18498.0;269.0;2016
15257;64.0;19660.0;140.2001441961067;2021
15257;59.0;17124.0;122.0;2016
15258;883.0;21750.0;1934.3238644556595;2021
15258;872.0;20293.0;1757.0;2016
15259;116.0;20940.0;254.11276135544335;2021
15259;109.0;19000.0;246.0;2016
15260;123.0;20810.0;269.44715212689255;2021
15260;52.0;17828.0;88.0;2016
15261;381.0;22290.0;834.6289834174477;2021
15261;378.0;20377.0;815.0;2016
15262;225.0;23280.0;492.8911319394376;2021
15262;225.0;20946.0;570.0;2016
15263;59.0;19670.0;129.24700793078586;2021
15263;53.0;17689.0;132.0;2016
15264;129.0;21720.0;282.5909156452776;2021
15264;125.0;17230.0;269.0;2016
15265;811.0;20860.0;1776.5987022350396;2021
15265;797.0;19222.0;1604.0;2016
15266;262.0;24180.0;573.9443403028117;2021
15266;252.0;20741.0;605.0;2016
15267;1804.0;24530.0;3951.8915645277575;2021
15267;1716.0;22095.0;4320.0;2016
15268;532.0;21640.0;1165.4136986301369;2021
15268;531.0;19478.0;1125.0;2016
15269;63.0;19860.0;138.0095169430425;2021
15269;54.0;17132.0;109.0;2016
16001;205.0;18600.0;464.7537154989384;2021
16001;205.0;15918.0;431.0;2016
16002;224.0;19090.0;507.82845010615705;2021
16002;205.0;17292.0;506.0;2016
16003;382.0;20480.0;866.0288747346071;2021
16003;362.0;19208.0;839.0;2016
16005;700.0;20570.0;1586.9639065817407;2021
16005;691.0;18398.0;1416.0;2016
16007;252.0;19470.0;571.3070063694266;2021
16007;239.0;17405.0;485.0;2016
16008;153.0;21170.0;346.8649681528662;2021
16008;140.0;19687.0;307.0;2016
16009;177.0;19600.0;401.2751592356688;2021
16009;174.0;17406.0;375.0;2016
16010;83.0;19884.0;168.0;2016
16011;258.0;23290.0;584.9095541401273;2021
16011;239.0;21275.0;582.0;2016
16012;218.0;24490.0;494.2259023354564;2021
16012;206.0;21805.0;505.0;2016
16013;143.0;23730.0;324.19405520169846;2021
16013;146.0;21768.0;349.0;2016
16014;53.0;21960.0;120.15583864118896;2021
16014;52.0;19775.0;135.0;2016
16015;20769.0;19830.0;47085.219108280246;2021
16015;19718.0;18163.0;37790.0;2016
16016;383.0;22080.0;868.2959660297239;2021
16016;376.0;19440.0;824.0;2016
16018;306.0;25270.0;693.7299363057324;2021
16018;306.0;23045.0;724.0;2016
16019;546.0;23840.0;1237.8318471337575;2021
16019;513.0;20821.0;1248.0;2016
16020;113.0;21300.0;256.1813163481953;2021
16020;110.0;17242.0;206.0;2016
16023;284.0;20820.0;643.8539278131634;2021
16023;269.0;17350.0;597.0;2016
16024;220.0;23070.0;498.76008492569;2021
16024;208.0;20585.0;500.0;2016
16025;575.0;20980.0;1303.5774946921442;2021
16025;555.0;17629.0;1191.0;2016
16026;589.0;25860.0;1335.316772823779;2021
16026;566.0;22959.0;1384.0;2016
16027;61.0;24380.0;138.29256900212312;2021
16027;53.0;18456.0;122.0;2016
16028;2255.0;20230.0;5112.290870488322;2021
16028;2178.0;18165.0;4399.0;2016
16029;107.0;19780.0;242.57876857749463;2021
16029;104.0;17522.0;232.0;2016
16030;449.0;23520.0;1017.9239915074309;2021
16030;432.0;21731.0;1059.0;2016
16031;185.0;24590.0;419.4118895966029;2021
16031;173.0;21133.0;420.0;2016
16032;215.0;23450.0;487.42462845010607;2021
16032;221.0;20040.0;542.0;2016
16034;78.0;18760.0;176.83312101910826;2021
16034;72.0;16958.0;132.0;2016
16035;113.0;19360.0;256.1813163481953;2021
16035;115.0;17409.0;225.0;2016
16036;115.0;22560.0;260.7154989384288;2021
16036;111.0;19099.0;295.0;2016
16037;68.0;20530.0;154.16220806794053;2021
16037;57.0;17359.0;128.0;2016
16038;162.0;18820.0;367.2687898089172;2021
16038;157.0;16705.0;302.0;2016
16039;211.0;22490.0;478.356263269639;2021
16039;201.0;19497.0;473.0;2016
16040;136.0;20430.0;308.32441613588105;2021
16040;127.0;20117.0;283.0;2016
16041;60.0;19620.0;136.02547770700636;2021
16041;58.0;17250.0;107.0;2016
16042;64.0;21280.0;145.09384288747344;2021
16042;63.0;19339.0;131.0;2016
16044;103.0;20070.0;233.5104033970276;2021
16044;96.0;18492.0;206.0;2016
16045;142.0;24890.0;321.9269639065817;2021
16045;132.0;21771.0;353.0;2016
16046;470.0;20870.0;1065.532908704883;2021
16046;469.0;18123.0;1043.0;2016
16047;114.0;20000.0;258.44840764331207;2021
16047;114.0;18074.0;279.0;2016
16048;57.0;19500.0;129.22420382165603;2021
16048;58.0;14467.0;120.0;2016
16049;173.0;20420.0;392.20679405520167;2021
16049;155.0;17922.0;327.0;2016
16050;113.0;23280.0;256.1813163481953;2021
16050;110.0;21438.0;261.0;2016
16052;111.0;21820.0;251.6471337579617;2021
16052;114.0;18721.0;254.0;2016
16053;49.0;21520.0;111.08747346072184;2021
16053;52.0;18741.0;120.0;2016
16054;81.0;19130.0;183.6343949044586;2021
16054;80.0;15448.0;165.0;2016
16055;389.0;22510.0;881.8985138004246;2021
16055;370.0;20396.0;881.0;2016
16056;348.0;24690.0;788.9477707006369;2021
16056;340.0;23140.0;800.0;2016
16057;126.0;23500.0;285.6535031847133;2021
16057;144.0;21339.0;339.0;2016
16058;625.0;25950.0;1416.9320594479827;2021
16058;621.0;23839.0;1469.0;2016
16059;75.0;17300.0;170.03184713375794;2021
16059;68.0;14163.0;165.0;2016
16060;197.0;22500.0;446.61698513800417;2021
16060;197.0;20305.0;476.0;2016
16061;1606.0;24020.0;3640.9486199575367;2021
16061;1512.0;21306.0;3864.0;2016
16062;51.0;22380.0;115.6216560509554;2021
16062;48.0;19867.0;119.0;2016
16063;84.0;19860.0;190.4356687898089;2021
16063;74.0;19440.0;158.0;2016
16064;480.0;21870.0;1088.2038216560509;2021
16064;452.0;18581.0;1006.0;2016
16065;256.0;17360.0;580.3753715498938;2021
16065;256.0;15061.0;562.0;2016
16066;245.0;18660.0;555.4373673036092;2021
16066;226.0;16083.0;449.0;2016
16067;189.0;22390.0;428.48025477707;2021
16067;192.0;19166.0;460.0;2016
16068;259.0;19390.0;587.176645435244;2021
16068;248.0;17570.0;554.0;2016
16069;193.0;21300.0;437.5486199575371;2021
16069;175.0;18244.0;391.0;2016
16070;835.0;20320.0;1893.021231422505;2021
16070;791.0;18845.0;1528.0;2016
16071;254.0;21360.0;575.8411889596603;2021
16071;252.0;18695.0;566.0;2016
16072;205.0;22500.0;464.7537154989384;2021
16072;195.0;19177.0;490.0;2016
16073;849.0;18600.0;1924.76050955414;2021
16073;842.0;16911.0;1650.0;2016
16074;140.0;21420.0;317.39278131634813;2021
16074;128.0;19714.0;320.0;2016
16075;86.0;23080.0;194.96985138004243;2021
16075;91.0;20399.0;235.0;2016
16076;430.0;19940.0;974.849256900212;2021
16076;425.0;19093.0;813.0;2016
16077;212.0;25040.0;480.6233545647558;2021
16077;200.0;22539.0;493.0;2016
16078;2328.0;25410.0;5277.788535031847;2021
16078;2224.0;22695.0;5375.0;2016
16079;156.0;21680.0;353.6662420382165;2021
16079;132.0;19174.0;305.0;2016
16081;80.0;23220.0;181.3673036093418;2021
16081;85.0;18593.0;197.0;2016
16082;280.0;21210.0;634.7855626326963;2021
16082;274.0;19216.0;658.0;2016
16083;169.0;18780.0;383.1384288747346;2021
16083;154.0;18071.0;333.0;2016
16084;152.0;21180.0;344.59787685774944;2021
16084;136.0;19113.0;294.0;2016
16085;1487.0;20070.0;3371.1647558386408;2021
16085;1392.0;18267.0;2890.0;2016
16086;411.0;20540.0;931.7745222929937;2021
16086;390.0;18988.0;840.0;2016
16087;73.0;19500.0;165.4976645435244;2021
16087;74.0;16349.0;158.0;2016
16088;500.0;24230.0;1133.5456475583862;2021
16088;483.0;21844.0;1169.0;2016
16089;1744.0;23440.0;3953.807218683651;2021
16089;1713.0;20957.0;3653.0;2016
16090;1586.0;21520.0;3595.606794055201;2021
16090;1560.0;19353.0;3307.0;2016
16091;80.0;20820.0;181.3673036093418;2021
16091;79.0;17314.0;166.0;2016
16093;684.0;22270.0;1550.6904458598724;2021
16093;652.0;20746.0;1564.0;2016
16095;69.0;24340.0;156.4292993630573;2021
16095;69.0;19656.0;144.0;2016
16096;185.0;20720.0;419.4118895966029;2021
16096;178.0;17001.0;376.0;2016
16097;1565.0;23410.0;3547.997876857749;2021
16097;1016.0;21972.0;2316.0;2016
16098;63.0;24290.0;142.82675159235666;2021
16098;57.0;23152.0;134.0;2016
16099;97.0;21610.0;219.90785562632692;2021
16099;92.0;20927.0;209.0;2016
16100;346.0;22250.0;784.4135881104033;2021
16100;320.0;19699.0;720.0;2016
16101;438.0;24760.0;992.9859872611464;2021
16101;411.0;21370.0;1036.0;2016
16102;9320.0;21980.0;21129.29087048832;2021
16102;9137.0;19772.0;17581.0;2016
16103;61.0;19710.0;138.29256900212312;2021
16103;64.0;15450.0;121.0;2016
16104;219.0;22090.0;496.4929936305732;2021
16104;211.0;20692.0;449.0;2016
16105;257.0;20470.0;582.6424628450105;2021
16105;253.0;18611.0;625.0;2016
16106;1218.0;21030.0;2761.317197452229;2021
16106;1147.0;19531.0;2245.0;2016
16107;221.0;21770.0;501.0271762208067;2021
16107;217.0;19040.0;503.0;2016
16108;54.0;20890.0;122.42292993630572;2021
16108;52.0;18488.0;131.0;2016
16109;282.0;22070.0;639.3197452229299;2021
16109;259.0;18674.0;668.0;2016
16110;354.0;20030.0;802.5503184713375;2021
16110;333.0;18314.0;765.0;2016
16111;67.0;20550.0;151.89511677282377;2021
16111;74.0;17650.0;158.0;2016
16112;197.0;21580.0;446.61698513800417;2021
16112;187.0;19096.0;431.0;2016
16113;3486.0;21210.0;7903.080254777069;2021
16113;3332.0;19220.0;7101.0;2016
16114;73.0;20110.0;165.4976645435244;2021
16114;72.0;16896.0;146.0;2016
16116;176.0;21500.0;399.008067940552;2021
16116;179.0;19513.0;399.0;2016
16117;53.0;19770.0;120.15583864118896;2021
16117;50.0;18564.0;108.0;2016
16118;70.0;17010.0;158.69639065817407;2021
16118;69.0;16899.0;146.0;2016
16119;599.0;22020.0;1357.9876857749468;2021
16119;581.0;20067.0;1373.0;2016
16120;617.0;24710.0;1398.795329087049;2021
16120;590.0;22862.0;1474.0;2016
16121;195.0;23410.0;442.08280254777065;2021
16121;181.0;20578.0;440.0;2016
16122;70.0;17100.0;158.69639065817407;2021
16122;66.0;16430.0;133.0;2016
16123;213.0;23530.0;482.89044585987256;2021
16123;208.0;21129.0;490.0;2016
16124;300.0;18790.0;680.1273885350317;2021
16124;273.0;17175.0;548.0;2016
16125;136.0;20390.0;308.32441613588105;2021
16125;121.0;18617.0;262.0;2016
16127;49.0;22460.0;111.08747346072184;2021
16127;50.0;18006.0;107.0;2016
16128;85.0;18900.0;192.70276008492567;2021
16128;89.0;17846.0;168.0;2016
16130;82.0;21620.0;185.90148619957532;2021
16130;77.0;19277.0;168.0;2016
16131;242.0;20610.0;548.636093418259;2021
16131;233.0;18219.0;490.0;2016
16132;419.0;21150.0;949.9112526539276;2021
16132;423.0;19288.0;887.0;2016
16133;85.0;23520.0;192.70276008492567;2021
16133;91.0;19826.0;216.0;2016
16134;455.0;21200.0;1031.5265392781314;2021
16134;441.0;18947.0;991.0;2016
16135;143.0;21390.0;324.19405520169846;2021
16135;130.0;19614.0;301.0;2016
16136;277.0;22020.0;627.984288747346;2021
16136;262.0;19107.0;588.0;2016
16137;128.0;19960.0;290.1876857749469;2021
16137;125.0;19045.0;280.0;2016
16138;1698.0;23980.0;3849.52101910828;2021
16138;1602.0;21895.0;3808.0;2016
16139;80.0;23590.0;181.3673036093418;2021
16139;82.0;21076.0;197.0;2016
16140;168.0;18786.0;421.0;2016
16141;158.0;22140.0;358.20042462845004;2021
16141;146.0;20164.0;324.0;2016
16142;106.0;20920.0;240.3116772823779;2021
16142;93.0;19383.0;193.0;2016
16143;307.0;21700.0;695.9970276008492;2021
16143;277.0;20370.0;680.0;2016
16144;198.0;21220.0;448.884076433121;2021
16144;180.0;18191.0;408.0;2016
16145;280.0;25230.0;634.7855626326963;2021
16145;257.0;22532.0;625.0;2016
16146;881.0;25570.0;1997.3074309978765;2021
16146;826.0;22997.0;2104.0;2016
16147;112.0;21660.0;253.91422505307847;2021
16147;109.0;18975.0;274.0;2016
16148;427.0;22400.0;968.047983014862;2021
16148;396.0;19963.0;909.0;2016
16150;743.0;24820.0;1684.448832271762;2021
16150;680.0;22574.0;1591.0;2016
16151;402.0;24240.0;911.3707006369426;2021
16151;361.0;23088.0;875.0;2016
16152;314.0;25940.0;711.8666666666666;2021
16152;301.0;23041.0;722.0;2016
16153;502.0;24050.0;1138.0798301486195;2021
16153;500.0;21978.0;1162.0;2016
16154;2833.0;21880.0;6422.669639065816;2021
16154;2706.0;19952.0;5678.0;2016
16155;46.0;22880.0;104.28619957537154;2021
16155;45.0;17894.0;108.0;2016
16157;81.0;19320.0;183.6343949044586;2021
16157;75.0;17525.0;165.0;2016
16158;145.0;21580.0;328.72823779193203;2021
16158;138.0;17046.0;318.0;2016
16160;206.0;23480.0;467.0208067940552;2021
16160;190.0;21358.0;459.0;2016
16161;63.0;18470.0;142.82675159235666;2021
16161;70.0;15405.0;175.0;2016
16162;82.0;23900.0;185.90148619957532;2021
16162;80.0;19760.0;159.0;2016
16163;508.0;22570.0;1151.6823779193203;2021
16163;448.0;21541.0;1009.0;2016
16164;121.0;17560.0;274.3180467091295;2021
16164;121.0;16882.0;228.0;2016
16165;158.0;21930.0;358.20042462845004;2021
16165;158.0;19524.0;383.0;2016
16166;2515.0;22380.0;5701.734607218683;2021
16166;2461.0;20234.0;5294.0;2016
16167;2207.0;22340.0;5003.470488322717;2021
16167;2153.0;20103.0;4216.0;2016
16168;352.0;22960.0;798.016135881104;2021
16168;347.0;20799.0;818.0;2016
16169;276.0;24430.0;625.7171974522292;2021
16169;285.0;23255.0;587.0;2016
16170;158.0;18700.0;358.20042462845004;2021
16170;146.0;17448.0;330.0;2016
16171;277.0;24080.0;627.984288747346;2021
16171;281.0;21716.0;643.0;2016
16173;84.0;21500.0;190.4356687898089;2021
16173;81.0;17098.0;173.0;2016
16174;215.0;24500.0;487.42462845010607;2021
16174;194.0;20809.0;494.0;2016
16175;542.0;21690.0;1228.7634819532907;2021
16175;538.0;19355.0;1269.0;2016
16176;136.0;21440.0;308.32441613588105;2021
16176;137.0;20585.0;318.0;2016
16177;50.0;25690.0;113.35456475583862;2021
16177;49.0;20850.0;127.0;2016
16178;79.0;23090.0;179.10021231422502;2021
16178;78.0;20378.0;188.0;2016
16180;104.0;19800.0;235.77749469214436;2021
16180;102.0;18644.0;215.0;2016
16181;242.0;20260.0;548.636093418259;2021
16181;238.0;18336.0;528.0;2016
16182;193.0;17210.0;437.5486199575371;2021
16182;193.0;15504.0;399.0;2016
16183;91.0;18680.0;206.3053078556263;2021
16183;81.0;17303.0;177.0;2016
16184;197.0;21580.0;446.61698513800417;2021
16184;187.0;19096.0;431.0;2016
16185;76.0;20410.0;172.29893842887472;2021
16185;80.0;15658.0;179.0;2016
16186;335.0;23200.0;759.4755838641188;2021
16186;248.0;20480.0;535.0;2016
16187;981.0;23800.0;2224.016560509554;2021
16187;914.0;22216.0;2092.0;2016
16188;158.0;19730.0;358.20042462845004;2021
16188;149.0;16575.0;325.0;2016
16189;96.0;19240.0;217.64076433121016;2021
16189;104.0;15666.0;249.0;2016
16190;93.0;19760.0;210.83949044585984;2021
16190;84.0;17911.0;183.0;2016
16191;73.0;21610.0;165.4976645435244;2021
16191;74.0;20209.0;165.0;2016
16192;1828.0;19720.0;4144.2428874734605;2021
16192;1810.0;18196.0;3826.0;2016
16193;409.0;23980.0;927.24033970276;2021
16193;406.0;21280.0;1005.0;2016
16194;52.0;21010.0;117.88874734607217;2021
16194;53.0;18241.0;101.0;2016
16195;110.0;19540.0;249.38004246284495;2021
16195;114.0;17130.0;296.0;2016
16196;351.0;19950.0;795.7490445859871;2021
16196;329.0;18747.0;671.0;2016
16197;55.0;21450.0;124.69002123142248;2021
16197;47.0;18633.0;112.0;2016
16198;198.0;21160.0;448.884076433121;2021
16198;179.0;18999.0;428.0;2016
16199;1487.0;24270.0;3371.1647558386408;2021
16199;1439.0;22241.0;3288.0;2016
16200;198.0;21890.0;448.884076433121;2021
16200;201.0;20325.0;486.0;2016
16203;62.0;21030.0;140.5596602972399;2021
16203;55.0;17638.0;105.0;2016
16204;553.0;23370.0;1253.7014861995751;2021
16204;563.0;20240.0;1338.0;2016
16205;247.0;18650.0;559.9715498938428;2021
16205;231.0;18122.0;487.0;2016
16206;957.0;20020.0;2169.606369426752;2021
16206;738.0;17523.0;1477.0;2016
16207;235.0;21140.0;532.7664543524415;2021
16207;234.0;17728.0;490.0;2016
16208;172.0;23870.0;389.93970276008486;2021
16208;172.0;21520.0;407.0;2016
16209;344.0;22800.0;779.8794055201697;2021
16209;331.0;20313.0;822.0;2016
16210;337.0;23730.0;764.0097664543523;2021
16210;334.0;20689.0;780.0;2016
16211;260.0;20730.0;589.4437367303609;2021
16211;237.0;19083.0;502.0;2016
16212;171.0;19590.0;387.6726114649681;2021
16212;172.0;18638.0;360.0;2016
16213;149.0;20520.0;337.7966029723991;2021
16213;149.0;17828.0;311.0;2016
16215;76.0;19670.0;172.29893842887472;2021
16215;72.0;17833.0;153.0;2016
16216;313.0;24040.0;709.5995753715498;2021
16216;319.0;21251.0;751.0;2016
16217;503.0;25300.0;1140.3469214437366;2021
16217;509.0;22775.0;1161.0;2016
16218;163.0;22900.0;369.53588110403393;2021
16218;162.0;20783.0;402.0;2016
16220;296.0;24550.0;671.0590233545647;2021
16220;283.0;22259.0;688.0;2016
16221;108.0;20720.0;244.84585987261144;2021
16221;104.0;19569.0;226.0;2016
16222;177.0;20590.0;401.2751592356688;2021
16222;171.0;18650.0;349.0;2016
16223;993.0;20220.0;2251.221656050955;2021
16223;983.0;18580.0;1942.0;2016
16224;323.0;23270.0;732.2704883227175;2021
16224;310.0;20187.0;733.0;2016
16225;317.0;19520.0;718.667940552017;2021
16225;325.0;17205.0;673.0;2016
16226;342.0;22220.0;775.3452229299362;2021
16226;319.0;20593.0;686.0;2016
16227;73.0;19360.0;165.4976645435244;2021
16227;65.0;17273.0;130.0;2016
16229;108.0;17060.0;244.84585987261144;2021
16229;108.0;16049.0;234.0;2016
16230;1157.0;20550.0;2623.024628450106;2021
16230;1118.0;18576.0;2349.0;2016
16231;146.0;19340.0;330.9953290870488;2021
16231;135.0;18673.0;303.0;2016
16232;923.0;24990.0;2092.525265392781;2021
16232;894.0;22436.0;2148.0;2016
16233;431.0;23800.0;977.116348195329;2021
16233;184.0;20275.0;447.0;2016
16234;291.0;24630.0;659.7235668789808;2021
16234;289.0;21350.0;722.0;2016
16236;1047.0;23990.0;2373.644585987261;2021
16236;1022.0;21194.0;2453.0;2016
16237;100.0;21750.0;226.70912951167725;2021
16237;99.0;19958.0;214.0;2016
16238;197.0;21580.0;446.61698513800417;2021
16238;52.0;17886.0;113.0;2016
16239;60.0;20510.0;136.02547770700636;2021
16239;63.0;16515.0;127.0;2016
16240;197.0;21580.0;446.61698513800417;2021
16240;187.0;19096.0;431.0;2016
16241;103.0;23100.0;233.5104033970276;2021
16241;97.0;22320.0;211.0;2016
16242;643.0;20430.0;1457.7397027600848;2021
16242;609.0;16750.0;1309.0;2016
16243;471.0;23900.0;1067.8;2021
16243;463.0;22095.0;1101.0;2016
16244;1131.0;21610.0;2564.08025477707;2021
16244;1086.0;19165.0;2415.0;2016
16245;400.0;20550.0;906.836518046709;2021
16245;403.0;17890.0;892.0;2016
16246;124.0;21810.0;281.1193205944798;2021
16246;122.0;17641.0;279.0;2016
16248;90.0;21280.0;204.03821656050957;2021
16248;86.0;18721.0;176.0;2016
16249;134.0;16550.0;303.79023354564754;2021
16249;120.0;14713.0;256.0;2016
16250;104.0;20490.0;235.77749469214436;2021
16250;99.0;18409.0;215.0;2016
16251;103.0;18840.0;233.5104033970276;2021
16251;100.0;18659.0;257.0;2016
16252;72.0;22760.0;163.2305732484076;2021
16252;73.0;21012.0;162.0;2016
16253;158.0;22050.0;358.20042462845004;2021
16253;151.0;17480.0;345.0;2016
16254;117.0;18930.0;265.2496815286624;2021
16254;111.0;16906.0;230.0;2016
16255;71.0;19790.0;160.96348195329085;2021
16255;75.0;15555.0;139.0;2016
16256;116.0;18920.0;262.98259023354564;2021
16256;102.0;16507.0;230.0;2016
16258;221.0;21800.0;501.0271762208067;2021
16258;209.0;18741.0;481.0;2016
16260;121.0;19990.0;274.3180467091295;2021
16260;115.0;18295.0;257.0;2016
16261;213.0;22170.0;482.89044585987256;2021
16261;211.0;19562.0;487.0;2016
16263;161.0;23170.0;365.0016985138004;2021
16263;156.0;20291.0;397.0;2016
16264;150.0;18910.0;340.06369426751587;2021
16264;155.0;16118.0;306.0;2016
16267;197.0;21580.0;446.61698513800417;2021
16267;187.0;19096.0;431.0;2016
16268;102.0;21410.0;231.2433121019108;2021
16268;96.0;16884.0;202.0;2016
16269;397.0;23360.0;900.0352441613587;2021
16269;379.0;20698.0;871.0;2016
16270;190.0;18000.0;430.7473460721868;2021
16270;167.0;18342.0;320.0;2016
16271;1107.0;27640.0;2509.670063694268;2021
16271;1041.0;25756.0;2469.0;2016
16272;250.0;22950.0;566.7728237791931;2021
16272;225.0;19870.0;527.0;2016
16273;69.0;18330.0;156.4292993630573;2021
16273;62.0;17707.0;144.0;2016
16275;77.0;20130.0;174.56602972399148;2021
16275;72.0;16860.0;165.0;2016
16276;303.0;22920.0;686.9286624203821;2021
16276;310.0;20484.0;732.0;2016
