ID Commune,annee,nb_faits,population
01099,2016,45.0,1513
01100,2016,0.0,136
01101,2016,0.0,153
01102,2016,0.0,957
01103,2016,17.0,1643
01104,2016,0.0,460
01105,2016,8.0,1606
01106,2016,0.0,170
01107,2016,0.0,135
01108,2016,9.0,1187
01109,2016,18.0,2223
01110,2016,0.0,131
01111,2016,0.0,120
01112,2016,0.0,414
01113,2016,0.0,825
01114,2016,0.0,620
01115,2016,6.0,1331
01116,2016,0.0,500
01117,2016,0.0,146
01118,2016,0.0,1255
01121,2016,0.0,113
01123,2016,0.0,1118
01124,2016,0.0,662
01125,2016,0.0,625
01127,2016,0.0,505
01128,2016,0.0,310
01129,2016,0.0,263
01130,2016,10.0,2263
01133,2016,0.0,393
01134,2016,11.0,1734
01135,2016,31.0,2126
01136,2016,0.0,855
01138,2016,69.0,3517
01139,2016,0.0,443
01140,2016,0.0,770
01141,2016,0.0,436
01142,2016,209.0,4706
01143,2016,249.0,9465
01145,2016,0.0,1164
01146,2016,0.0,431
01147,2016,0.0,483
01148,2016,9.0,1846
01149,2016,6.0,1053
01150,2016,0.0,217
01151,2016,0.0,1157
01152,2016,0.0,760
01153,2016,13.0,2172
01155,2016,0.0,145
01156,2016,0.0,801
01157,2016,19.0,2203
01158,2016,0.0,1013
01159,2016,39.0,3254
01160,2016,534.0,9637
01162,2016,0.0,69
01163,2016,15.0,2062
01165,2016,0.0,1574
01166,2016,18.0,2334
01167,2016,0.0,654
01169,2016,0.0,600
01170,2016,6.0,1039
01171,2016,0.0,891
01173,2016,399.0,12652
01174,2016,0.0,180
01175,2016,0.0,861
01177,2016,0.0,174
01179,2016,9.0,1881
01180,2016,0.0,808
01181,2016,6.0,1223
01183,2016,0.0,1435
01184,2016,0.0,784
01185,2016,65.0,4845
01187,2016,0.0,695
01188,2016,0.0,615
01189,2016,8.0,1147
01190,2016,0.0,98
01191,2016,0.0,162
01192,2016,12.0,2257
01193,2016,0.0,242
01194,2016,159.0,6391
01195,2016,53.0,1762
01196,2016,0.0,1166
01197,2016,0.0,355
01198,2016,0.0,274
01199,2016,71.0,2181
01200,2016,0.0,212
01202,2016,211.0,7090
01203,2016,0.0,1213
01204,2016,0.0,712
01206,2016,0.0,272
01207,2016,0.0,324
01208,2016,0.0,127
01209,2016,0.0,719
01210,2016,10.0,225
01211,2016,8.0,1416
01212,2016,0.0,727
01213,2016,8.0,1285
01214,2016,0.0,153
01215,2016,0.0,126
01216,2016,0.0,890
01219,2016,0.0,169
01224,2016,24.0,3145
01225,2016,0.0,379
01227,2016,0.0,640
01228,2016,9.0,623
01229,2016,15.0,1188
01230,2016,0.0,310
01231,2016,0.0,1977
01232,2016,28.0,2226
01233,2016,0.0,131
01234,2016,0.0,173
01235,2016,0.0,1068
01236,2016,0.0,981
01237,2016,0.0,1627
01238,2016,79.0,2519
01239,2016,0.0,613
01240,2016,5.0,645
01241,2016,0.0,1332
01242,2016,0.0,126
01243,2016,0.0,1210
01244,2016,312.0,7669
01245,2016,0.0,895
01246,2016,5.0,2134
01247,2016,0.0,340
01248,2016,75.0,2132
01249,2016,388.0,9742
01250,2016,21.0,1938
01252,2016,0.0,774
01254,2016,18.0,1960
01255,2016,0.0,609
01257,2016,0.0,341
01258,2016,0.0,1182
01259,2016,0.0,675
01260,2016,0.0,293
01261,2016,0.0,648
01262,2016,275.0,7005
01263,2016,44.0,3811
01264,2016,0.0,1052
01265,2016,64.0,3409
01266,2016,94.0,2463
01267,2016,9.0,1030
01268,2016,0.0,255
01269,2016,144.0,3482
01272,2016,8.0,1505
01273,2016,17.0,1741
01274,2016,5.0,636
01275,2016,81.0,2507
01276,2016,25.0,1577
01277,2016,0.0,118
01279,2016,0.0,94
01280,2016,0.0,146
01281,2016,83.0,4400
01282,2016,0.0,261
01283,2016,941.0,22559
01284,2016,0.0,674
01285,2016,18.0,1188
01286,2016,0.0,937
01288,2016,33.0,2584
01289,2016,133.0,6287
01290,2016,30.0,1205
01291,2016,0.0,824
01293,2016,0.0,164
01294,2016,0.0,862
01295,2016,0.0,663
01296,2016,0.0,389
01297,2016,0.0,796
01298,2016,0.0,123
01299,2016,0.0,553
01301,2016,12.0,2504
01302,2016,0.0,161
01303,2016,39.0,1696
01304,2016,120.0,2914
01305,2016,80.0,2290
01306,2016,24.0,1618
01307,2016,6.0,855
01308,2016,0.0,815
01309,2016,0.0,90
01310,2016,0.0,247
01311,2016,0.0,46
01313,2016,224.0,7991
01314,2016,16.0,1707
01317,2016,0.0,321
01318,2016,0.0,727
01319,2016,0.0,463
01320,2016,37.0,3702
01321,2016,0.0,921
01322,2016,89.0,4670
01323,2016,0.0,975
01325,2016,0.0,976
01328,2016,0.0,594
01329,2016,0.0,153
01330,2016,0.0,184
01331,2016,0.0,179
01332,2016,0.0,742
01333,2016,132.0,3241
01334,2016,0.0,602
01335,2016,0.0,384
01336,2016,0.0,1126
01337,2016,0.0,1254
01338,2016,7.0,1193
01339,2016,6.0,1434
01342,2016,0.0,566
01343,2016,0.0,1761
01344,2016,103.0,5667
01345,2016,25.0,2293
01346,2016,0.0,879
01347,2016,21.0,1944
01348,2016,29.0,2832
01349,2016,0.0,453
01350,2016,26.0,2490
01351,2016,8.0,1546
01352,2016,0.0,568
01353,2016,0.0,1657
01354,2016,446.0,11892
01355,2016,0.0,472
01356,2016,0.0,219
01357,2016,0.0,507
01358,2016,0.0,434
01359,2016,0.0,235
01360,2016,0.0,1720
01361,2016,7.0,1427
01362,2016,0.0,773
01363,2016,18.0,1699
01364,2016,0.0,737
01365,2016,0.0,1122
01366,2016,0.0,999
01367,2016,0.0,698
01368,2016,0.0,798
01369,2016,0.0,917
01370,2016,76.0,1754
01371,2016,7.0,1303
01372,2016,0.0,438
01373,2016,7.0,1063
01374,2016,0.0,1807
01375,2016,0.0,790
01376,2016,149.0,3965
01378,2016,63.0,2537
01379,2016,0.0,752
01380,2016,0.0,683
01381,2016,0.0,914
01382,2016,0.0,284
01383,2016,8.0,1502
01384,2016,43.0,2310
01385,2016,0.0,999
01386,2016,0.0,1150
01387,2016,0.0,247
01388,2016,14.0,1095
01389,2016,13.0,1822
01390,2016,33.0,1306
01391,2016,0.0,279
01392,2016,0.0,657
01393,2016,0.0,526
01396,2016,6.0,960
01397,2016,0.0,1025
01398,2016,0.0,1333
01399,2016,45.0,2016
01400,2016,0.0,138
01401,2016,0.0,2045
01402,2016,0.0,678
01403,2016,10.0,1262
01404,2016,0.0,131
01405,2016,13.0,1241
01406,2016,0.0,175
01407,2016,15.0,997
01408,2016,5.0,677
01410,2016,0.0,318
01411,2016,0.0,268
01412,2016,0.0,577
01415,2016,0.0,448
01416,2016,10.0,1044
01418,2016,13.0,1072
01419,2016,210.0,6094
01420,2016,49.0,1725
01421,2016,0.0,725
01422,2016,0.0,1366
01423,2016,7.0,1002
01424,2016,21.0,1664
01425,2016,0.0,289
01426,2016,0.0,2581
01427,2016,232.0,6849
01428,2016,0.0,131
01429,2016,0.0,685
01430,2016,0.0,531
01431,2016,0.0,1228
01432,2016,0.0,278
01433,2016,0.0,324
01434,2016,0.0,421
01435,2016,21.0,2186
01436,2016,0.0,490
01437,2016,0.0,250
01439,2016,0.0,99
01441,2016,0.0,699
01443,2016,149.0,4628
01444,2016,0.0,1160
01445,2016,0.0,677
01446,2016,0.0,1481
01447,2016,7.0,1275
01448,2016,0.0,365
01449,2016,0.0,751
01450,2016,80.0,3586
01451,2016,266.0,6350
01452,2016,0.0,1056
01453,2016,0.0,716
01454,2016,0.0,1089
01456,2016,0.0,70
01457,2016,66.0,2929
02001,2016,0.0,496
02002,2016,0.0,602
02003,2016,0.0,1008
02004,2016,0.0,179
02005,2016,0.0,391
02006,2016,0.0,251
02007,2016,0.0,123
02008,2016,0.0,289
02009,2016,0.0,546
02010,2016,0.0,175
02011,2016,0.0,1162
02012,2016,0.0,69
02013,2016,0.0,413
02014,2016,0.0,741
02015,2016,0.0,76
02016,2016,0.0,234
02017,2016,0.0,313
02018,2016,63.0,2527
02019,2016,0.0,365
02020,2016,0.0,456
02021,2016,0.0,89
02022,2016,0.0,403
02023,2016,0.0,105
02024,2016,0.0,53
02025,2016,0.0,369
02027,2016,0.0,226
02028,2016,18.0,2600
02029,2016,0.0,368
02030,2016,0.0,277
02031,2016,0.0,654
02032,2016,0.0,249
02033,2016,0.0,106
02034,2016,0.0,113
02035,2016,0.0,283
02036,2016,0.0,87
02037,2016,5.0,1440
02038,2016,0.0,58
02039,2016,0.0,169
02040,2016,0.0,179
02041,2016,0.0,815
02042,2016,0.0,390
02043,2016,0.0,71
02044,2016,0.0,26
02046,2016,0.0,550
02047,2016,0.0,117
02048,2016,0.0,130
02049,2016,0.0,743
02050,2016,0.0,325
02051,2016,0.0,381
02052,2016,0.0,143
02053,2016,0.0,566
02054,2016,0.0,534
02055,2016,0.0,95
02056,2016,0.0,175
02057,2016,6.0,1433
02058,2016,0.0,829
02059,2016,63.0,2697
02060,2016,0.0,275
02061,2016,0.0,260
02062,2016,0.0,136
02063,2016,0.0,384
02064,2016,71.0,3740
02065,2016,0.0,604
02066,2016,0.0,208
02067,2016,0.0,213
02068,2016,0.0,113
02069,2016,0.0,115
02070,2016,0.0,446
02071,2016,6.0,648
02072,2016,0.0,190
02073,2016,0.0,655
02074,2016,0.0,609
02075,2016,0.0,202
02076,2016,0.0,167
02078,2016,0.0,157
02079,2016,0.0,156
02080,2016,0.0,359
02081,2016,0.0,463
02082,2016,0.0,110
02083,2016,6.0,739
02084,2016,0.0,260
02085,2016,7.0,1063
02086,2016,0.0,1074
02087,2016,0.0,28
02088,2016,0.0,84
02089,2016,10.0,1162
02090,2016,0.0,216
02091,2016,0.0,112
02093,2016,15.0,1270
02094,2016,0.0,436
02095,2016,223.0,5652
02096,2016,0.0,203
02097,2016,0.0,261
02098,2016,0.0,377
02099,2016,0.0,243
02100,2016,0.0,137
02101,2016,0.0,196
02102,2016,0.0,185
02103,2016,20.0,1316
02104,2016,0.0,103
02105,2016,0.0,203
02106,2016,0.0,827
02107,2016,0.0,101
02108,2016,0.0,155
02109,2016,0.0,491
02110,2016,17.0,2231
02111,2016,0.0,707
02112,2016,0.0,573
02114,2016,32.0,1484
02115,2016,0.0,211
02116,2016,0.0,145
02117,2016,0.0,68
02118,2016,0.0,120
02119,2016,0.0,343
02120,2016,0.0,196
02121,2016,0.0,248
02122,2016,0.0,52
02123,2016,0.0,300
02124,2016,0.0,654
02125,2016,0.0,213
02126,2016,0.0,472
02127,2016,0.0,185
02128,2016,0.0,1534
02129,2016,0.0,20
02130,2016,0.0,189
02131,2016,19.0,1888
02132,2016,0.0,210
02133,2016,0.0,416
02134,2016,15.0,871
02135,2016,9.0,1146
02136,2016,0.0,129
02137,2016,0.0,149
02138,2016,0.0,189
02139,2016,0.0,436
02140,2016,0.0,454
02141,2016,57.0,1801
02142,2016,0.0,244
02143,2016,0.0,194
02144,2016,0.0,146
02145,2016,0.0,552
02146,2016,0.0,84
02148,2016,0.0,259
02149,2016,0.0,67
02150,2016,0.0,65
02151,2016,0.0,114
02152,2016,0.0,89
02153,2016,0.0,764
02154,2016,0.0,359
02155,2016,0.0,178
02156,2016,0.0,250
02157,2016,33.0,840
02158,2016,52.0,289
02159,2016,0.0,281
02160,2016,0.0,535
02162,2016,0.0,279
02163,2016,89.0,2638
02164,2016,0.0,318
02165,2016,7.0,1642
02166,2016,0.0,350
02167,2016,0.0,876
02168,2016,909.0,14847
02169,2016,0.0,85
02170,2016,0.0,127
02171,2016,0.0,86
02172,2016,0.0,249
02173,2016,701.0,11975
02174,2016,0.0,817
02175,2016,0.0,142
02176,2016,0.0,204
02177,2016,0.0,144
02178,2016,0.0,108
02179,2016,0.0,390
02180,2016,0.0,702
02181,2016,0.0,83
02182,2016,0.0,130
02183,2016,0.0,190
02184,2016,0.0,360
02185,2016,0.0,411
02186,2016,26.0,1350
02187,2016,0.0,1097
02188,2016,0.0,150
02189,2016,0.0,368
02190,2016,0.0,538
02191,2016,0.0,512
02192,2016,0.0,370
02193,2016,0.0,68
02194,2016,0.0,201
02195,2016,0.0,924
02196,2016,0.0,317
02197,2016,0.0,562
02198,2016,0.0,226
02199,2016,0.0,652
02200,2016,0.0,127
02201,2016,0.0,439
02203,2016,0.0,1326
02204,2016,0.0,68
02205,2016,0.0,241
02206,2016,0.0,80
02207,2016,0.0,210
02208,2016,0.0,280
02209,2016,12.0,675
02210,2016,0.0,358
02211,2016,0.0,279
02212,2016,0.0,707
02213,2016,0.0,328
02214,2016,0.0,61
02215,2016,0.0,767
02216,2016,0.0,309
02217,2016,7.0,1025
02218,2016,0.0,623
02219,2016,0.0,218
02220,2016,0.0,436
02221,2016,0.0,154
02222,2016,0.0,30
02223,2016,0.0,299
02224,2016,0.0,355
02225,2016,0.0,90
02226,2016,25.0,1813
02227,2016,0.0,140
02228,2016,0.0,329
02229,2016,0.0,65
02230,2016,0.0,188
02231,2016,0.0,928
02232,2016,0.0,346
02233,2016,0.0,138
02234,2016,0.0,80
02235,2016,0.0,117
02236,2016,0.0,354
02237,2016,15.0,1496
02238,2016,41.0,1869
02239,2016,5.0,1225
02240,2016,0.0,253
02241,2016,0.0,108
02242,2016,0.0,644
02243,2016,60.0,2900
02244,2016,0.0,66
02245,2016,16.0,1796
02246,2016,0.0,601
02248,2016,0.0,158
02249,2016,0.0,104
02250,2016,0.0,74
02251,2016,0.0,28
02252,2016,0.0,71
02253,2016,0.0,352
02254,2016,0.0,127
02255,2016,0.0,138
02256,2016,0.0,128
02257,2016,0.0,436
02258,2016,0.0,387
02259,2016,0.0,400
02260,2016,0.0,629
02261,2016,0.0,391
02262,2016,0.0,219
02263,2016,0.0,115
02264,2016,0.0,758
02265,2016,0.0,97
02266,2016,0.0,50
02267,2016,0.0,287
02268,2016,23.0,660
02269,2016,0.0,154
02270,2016,0.0,160
02271,2016,0.0,137
02272,2016,0.0,74
02273,2016,0.0,222
02274,2016,0.0,204
02275,2016,0.0,329
02276,2016,0.0,127
02277,2016,0.0,336
02278,2016,0.0,31
02279,2016,0.0,559
02280,2016,0.0,384
02281,2016,0.0,263
02282,2016,0.0,416
02283,2016,0.0,282
02284,2016,0.0,93
02286,2016,0.0,858
02287,2016,6.0,1039
02288,2016,0.0,349
02289,2016,0.0,422
02290,2016,31.0,2793
02291,2016,0.0,410
02292,2016,37.0,1258
02293,2016,0.0,568
02294,2016,0.0,213
02295,2016,16.0,868
02296,2016,0.0,1214
02297,2016,0.0,114
02298,2016,22.0,1481
02299,2016,0.0,575
02302,2016,0.0,313
02303,2016,99.0,664
02304,2016,117.0,2869
02305,2016,95.0,3098
02306,2016,8.0,558
02307,2016,63.0,2100
02308,2016,0.0,488
02309,2016,7.0,677
02310,2016,0.0,263
02311,2016,0.0,130
02312,2016,0.0,1142
02313,2016,0.0,480
02315,2016,13.0,1684
02316,2016,0.0,139
02317,2016,0.0,222
02318,2016,18.0,1395
02319,2016,0.0,477
02320,2016,0.0,259
02321,2016,10.0,926
02322,2016,0.0,391
02323,2016,0.0,127
02324,2016,0.0,274
02326,2016,0.0,498
02327,2016,0.0,169
02328,2016,0.0,536
02329,2016,0.0,420
02330,2016,0.0,443
02331,2016,0.0,116
02332,2016,0.0,268
02333,2016,0.0,160
02334,2016,39.0,2938
02335,2016,0.0,195
02336,2016,0.0,1006
02337,2016,0.0,181
02338,2016,0.0,266
02339,2016,0.0,689
02340,2016,208.0,5300
02341,2016,0.0,284
02342,2016,0.0,135
02343,2016,0.0,80
02345,2016,0.0,43
02346,2016,0.0,677
02347,2016,0.0,452
02349,2016,0.0,55
02350,2016,0.0,136
02351,2016,0.0,120
02352,2016,0.0,562
02353,2016,0.0,308
02354,2016,0.0,87
02355,2016,0.0,989
02356,2016,0.0,245
02357,2016,0.0,74
02358,2016,0.0,359
02359,2016,8.0,1337
02360,2016,25.0,2673
02361,2016,336.0,4868
02362,2016,0.0,246
02363,2016,0.0,421
02364,2016,0.0,251
02366,2016,0.0,315
02367,2016,0.0,135
02368,2016,0.0,581
02369,2016,0.0,244
02370,2016,0.0,592
02371,2016,41.0,1630
02372,2016,0.0,383
02373,2016,0.0,215
02374,2016,0.0,886
02375,2016,0.0,172
02376,2016,0.0,162
02377,2016,0.0,148
02378,2016,0.0,150
02379,2016,0.0,233
02380,2016,0.0,26
02381,2016,569.0,8985
02382,2016,13.0,1400
02383,2016,13.0,1470
02384,2016,0.0,50
02385,2016,0.0,152
02386,2016,0.0,245
02387,2016,0.0,1034
02388,2016,0.0,228
02389,2016,0.0,638
02390,2016,0.0,273
02391,2016,0.0,204
02392,2016,0.0,303
02393,2016,0.0,145
02395,2016,0.0,150
02396,2016,0.0,64
02397,2016,0.0,1246
02398,2016,0.0,274
02399,2016,0.0,591
02400,2016,0.0,149
02401,2016,0.0,197
02402,2016,0.0,38
02403,2016,0.0,274
02404,2016,0.0,185
02405,2016,0.0,558
02406,2016,0.0,140
02407,2016,0.0,177
02408,2016,1680.0,25193
02409,2016,0.0,272
02410,2016,0.0,244
02411,2016,0.0,211
02412,2016,0.0,98
02413,2016,0.0,250
02414,2016,0.0,203
02415,2016,0.0,160
02416,2016,0.0,436
02417,2016,0.0,93
02418,2016,0.0,208
02419,2016,0.0,273
02420,2016,0.0,832
02421,2016,0.0,100
02422,2016,7.0,809
02423,2016,0.0,411
02424,2016,0.0,107
02425,2016,0.0,171
02426,2016,0.0,549
02427,2016,0.0,144
02428,2016,0.0,75
02429,2016,0.0,115
02430,2016,8.0,1297
02431,2016,0.0,400
02432,2016,0.0,186
02433,2016,0.0,227
02435,2016,0.0,74
02438,2016,0.0,268
02439,2016,6.0,1181
02440,2016,0.0,145
02441,2016,0.0,203
02442,2016,0.0,91
02443,2016,0.0,190
02444,2016,0.0,109
02445,2016,0.0,287
02446,2016,0.0,123
02447,2016,0.0,147
02448,2016,0.0,122
02449,2016,0.0,77
02450,2016,0.0,377
02451,2016,0.0,125
02452,2016,0.0,242
02453,2016,0.0,416
02454,2016,0.0,413
02455,2016,0.0,202
02456,2016,0.0,312
02457,2016,0.0,430
02458,2016,0.0,814
02459,2016,0.0,178
02460,2016,0.0,192
02461,2016,0.0,361
02462,2016,0.0,244
02463,2016,0.0,84
02464,2016,0.0,373
02465,2016,0.0,484
02466,2016,0.0,131
02467,2016,0.0,49
02468,2016,58.0,2281
02469,2016,0.0,468
02470,2016,0.0,431
02471,2016,0.0,119
02472,2016,0.0,423
02473,2016,0.0,209
02474,2016,0.0,420
02476,2016,0.0,641
02477,2016,11.0,965
02478,2016,0.0,264
02480,2016,0.0,305
02481,2016,0.0,464
02482,2016,0.0,51
02483,2016,0.0,517
02484,2016,0.0,523
02485,2016,0.0,99
02486,2016,0.0,110
02487,2016,0.0,640
02488,2016,0.0,153
02489,2016,0.0,331
02490,2016,5.0,131
02491,2016,0.0,316
02492,2016,0.0,476
02493,2016,0.0,216
02494,2016,0.0,127
02495,2016,6.0,1031
02496,2016,0.0,108
02497,2016,0.0,1173
02498,2016,5.0,755
02499,2016,0.0,45
02500,2016,0.0,823
02501,2016,0.0,76
02502,2016,23.0,1337
02503,2016,0.0,864
02504,2016,9.0,1664
02505,2016,0.0,203
02506,2016,0.0,192
02507,2016,0.0,33
02508,2016,0.0,154
02509,2016,0.0,161
02510,2016,0.0,152
02511,2016,0.0,297
02512,2016,0.0,276
02513,2016,0.0,146
02514,2016,0.0,695
02515,2016,0.0,61
02516,2016,0.0,61
02517,2016,0.0,328
02518,2016,0.0,297
02519,2016,0.0,188
02520,2016,0.0,738
02521,2016,9.0,1373
02522,2016,0.0,71
02523,2016,0.0,75
02524,2016,0.0,696
02525,2016,0.0,574
02526,2016,0.0,84
02527,2016,0.0,433
02528,2016,0.0,237
02529,2016,0.0,188
02530,2016,0.0,75
02531,2016,0.0,124
02532,2016,0.0,968
02533,2016,0.0,123
02534,2016,0.0,56
02535,2016,0.0,121
02536,2016,0.0,100
02537,2016,0.0,190
02538,2016,0.0,62
02539,2016,0.0,712
02540,2016,6.0,1202
02541,2016,0.0,418
02542,2016,0.0,96
02543,2016,29.0,2104
02544,2016,0.0,607
02545,2016,0.0,191
02546,2016,0.0,201
02547,2016,0.0,66
02548,2016,0.0,382
02549,2016,0.0,843
02550,2016,0.0,107
02551,2016,0.0,120
02552,2016,0.0,187
02553,2016,0.0,248
02554,2016,0.0,1005
02555,2016,32.0,2197
02556,2016,0.0,83
02557,2016,0.0,133
02558,2016,63.0,2611
02559,2016,0.0,479
02560,2016,0.0,253
02561,2016,0.0,164
02562,2016,0.0,231
02563,2016,0.0,169
02564,2016,0.0,893
02565,2016,0.0,290
02566,2016,12.0,1140
02567,2016,0.0,315
02568,2016,0.0,151
02569,2016,0.0,467
02570,2016,0.0,187
02571,2016,0.0,704
02572,2016,0.0,513
02573,2016,0.0,66
02574,2016,8.0,1461
02575,2016,29.0,1694
02576,2016,0.0,320
02577,2016,0.0,76
02578,2016,0.0,89
02579,2016,0.0,120
02580,2016,0.0,826
02581,2016,0.0,306
02582,2016,0.0,72
02583,2016,0.0,58
02584,2016,0.0,125
02585,2016,0.0,256
02586,2016,0.0,142
02587,2016,0.0,355
02588,2016,0.0,76
02589,2016,0.0,255
02590,2016,0.0,173
02591,2016,0.0,129
02592,2016,0.0,190
02593,2016,0.0,998
02594,2016,0.0,156
02595,2016,0.0,129
02596,2016,0.0,790
02598,2016,0.0,661
02599,2016,0.0,285
02600,2016,0.0,386
02601,2016,0.0,197
02602,2016,12.0,1768
02604,2016,0.0,83
02605,2016,0.0,162
02606,2016,0.0,72
02607,2016,0.0,76
02608,2016,0.0,445
02609,2016,0.0,21
02610,2016,0.0,648
02612,2016,0.0,128
02613,2016,0.0,605
02614,2016,0.0,256
02615,2016,0.0,338
02616,2016,0.0,203
02617,2016,0.0,513
02618,2016,0.0,706
02619,2016,0.0,662
02620,2016,0.0,366
02621,2016,0.0,385
02622,2016,0.0,50
02623,2016,0.0,106
02624,2016,0.0,286
02625,2016,0.0,147
02626,2016,0.0,311
02627,2016,0.0,120
02628,2016,0.0,212
02629,2016,0.0,291
02631,2016,0.0,425
02632,2016,0.0,61
02633,2016,0.0,61
02634,2016,0.0,78
02635,2016,0.0,152
02636,2016,0.0,201
02637,2016,0.0,302
02638,2016,0.0,234
02639,2016,0.0,357
02640,2016,0.0,169
02641,2016,0.0,120
02642,2016,0.0,185
02643,2016,6.0,772
02644,2016,0.0,369
02645,2016,0.0,209
02647,2016,0.0,66
02648,2016,38.0,1971
02649,2016,0.0,273
02650,2016,0.0,359
02651,2016,0.0,103
02652,2016,0.0,117
02653,2016,0.0,500
02654,2016,0.0,85
02655,2016,0.0,113
02656,2016,0.0,388
02657,2016,0.0,240
02658,2016,0.0,230
02659,2016,0.0,513
02660,2016,0.0,39
02661,2016,0.0,245
02662,2016,0.0,308
02663,2016,0.0,229
02664,2016,0.0,113
02665,2016,0.0,307
02666,2016,8.0,1006
02667,2016,0.0,240
02668,2016,7.0,1034
02670,2016,0.0,160
02671,2016,0.0,297
02672,2016,0.0,272
02673,2016,0.0,443
02674,2016,0.0,52
02675,2016,0.0,126
02676,2016,14.0,1728
02677,2016,0.0,244
02678,2016,0.0,74
02679,2016,0.0,147
02680,2016,50.0,2267
02681,2016,0.0,261
02682,2016,0.0,111
02683,2016,0.0,121
02684,2016,84.0,3470
02685,2016,0.0,120
02686,2016,0.0,396
02687,2016,0.0,336
02688,2016,0.0,53
02689,2016,0.0,45
02690,2016,0.0,83
02691,2016,3358.0,54443
02693,2016,0.0,215
02694,2016,0.0,633
02696,2016,0.0,82
02697,2016,0.0,388
02698,2016,0.0,100
02699,2016,0.0,289
02701,2016,0.0,732
02702,2016,0.0,612
02703,2016,0.0,1100
02704,2016,0.0,251
02705,2016,0.0,221
02706,2016,0.0,557
02707,2016,0.0,172
02708,2016,0.0,206
02709,2016,0.0,408
02710,2016,0.0,774
02711,2016,0.0,312
02712,2016,0.0,155
02713,2016,0.0,280
02714,2016,0.0,344
02715,2016,0.0,50
02716,2016,0.0,288
02717,2016,0.0,586
02718,2016,0.0,129
02719,2016,17.0,2040
02720,2016,42.0,2075
02721,2016,0.0,475
02722,2016,1542.0,28466
02723,2016,0.0,100
02724,2016,0.0,61
02725,2016,0.0,141
02726,2016,0.0,191
02727,2016,0.0,238
02728,2016,0.0,282
02729,2016,0.0,105
02730,2016,0.0,276
02731,2016,0.0,167
02732,2016,0.0,100
02734,2016,0.0,270
02735,2016,0.0,16
02736,2016,0.0,165
02737,2016,0.0,577
02738,2016,547.0,13541
02739,2016,0.0,328
02740,2016,0.0,224
02741,2016,7.0,551
02742,2016,0.0,100
02743,2016,0.0,175
02744,2016,0.0,78
02745,2016,0.0,128
02746,2016,0.0,677
02747,2016,0.0,87
02748,2016,0.0,950
02749,2016,0.0,228
02750,2016,0.0,611
02751,2016,0.0,148
02752,2016,0.0,276
02753,2016,0.0,342
02754,2016,0.0,180
02755,2016,0.0,578
02756,2016,9.0,648
02757,2016,0.0,548
02758,2016,5.0,1998
02759,2016,0.0,363
02760,2016,0.0,154
02761,2016,0.0,189
02762,2016,0.0,157
02763,2016,0.0,211
02764,2016,0.0,86
02765,2016,0.0,261
02766,2016,0.0,241
02767,2016,0.0,328
02768,2016,0.0,532
02769,2016,0.0,931
02770,2016,21.0,788
02772,2016,0.0,149
02773,2016,0.0,40
02774,2016,0.0,117
02775,2016,0.0,953
02776,2016,0.0,561
02777,2016,0.0,169
02778,2016,0.0,106
02779,2016,0.0,227
02780,2016,0.0,1376
02781,2016,0.0,465
02782,2016,0.0,217
02783,2016,0.0,138
