ID Commune;Année;Population Active;Chômeurs;Emplois;% Chômage
01054;2022;793.16510493715;41.1775048398005;751.9876000973495;0.05
01056;2022;165.767673430622;9.72387331809486;156.04380011252715;0.06
01057;2022;251.748655841198;11.0100016638861;240.7386541773119;0.04
01058;2022;384.090325469365;32.9291692890581;351.1611561803069;0.09
01060;2022;252.083970564603;14.3304948423986;237.7534757222044;0.06
01061;2022;539.356140774863;44.956564863859;494.399575911004;0.08
01062;2022;498.948105185804;34.6253790517136;464.32272613409043;0.07
01063;2022;262.408512744085;21.5076961751594;240.9008165689256;0.08
01064;2022;591.689907431696;43.1469857773216;548.5429216543745;0.07
01065;2022;907.651631697941;51.2886606392331;856.3629710587079;0.06
01066;2022;37.3595505617978;5.33707865168539;32.022471910112415;0.14
01067;2022;155.283295547741;9.23996981913472;146.04332572860628;0.06
01068;2022;374.034347509638;41.1192681093343;332.9150794003037;0.11
01069;2022;808.550066793839;48.9581369209218;759.5919298729173;0.06
01071;2022;3012.954688347;210.303156760136;2802.6515315868637;0.07
01072;2022;1532.48604365712;131.436151759141;1401.049891897979;0.09
01073;2022;458.351463221876;40.377158140221;417.97430508165496;0.09
01074;2022;1271.2175763912;88.2895676423767;1182.9280087488235;0.07
01075;2022;782.734683012356;51.0220872802155;731.7125957321405;0.07
01076;2022;48.062015503876;5.76744186046512;42.29457364341088;0.12
01077;2022;83.772972972973;7.15135135135135;76.62162162162164;0.09
01078;2022;811.947379361445;52.787638332507;759.159741028938;0.07
01079;2022;305.581443161283;21.4616148593815;284.1198283019015;0.07
01080;2022;303.557937547919;21.3451216248592;282.2128159230598;0.07
01081;2022;366.0113705252;33.5262956165658;332.4850749086342;0.09
01082;2022;263.544573746366;9.71961130568056;253.82496244068543;0.04
01083;2022;551.103696863975;29.8747037589201;521.2289931050549;0.05
01084;2022;452.801164915885;26.3543941651968;426.4467707506882;0.06
01085;2022;214.000501062903;4.99417949984052;209.00632156306247;0.02
01087;2022;132.338693326644;10.1053345087565;122.2333588178875;0.08
01088;2022;525.894116626059;38.3403947029343;487.5537219231247;0.07
01089;2022;1150.64690439766;77.1972339909473;1073.4496704067126;0.07
01090;2022;159.638899467042;12.1250815354404;147.5138179316016;0.08
01092;2022;814.811243419026;48.2823159192358;766.5289274997903;0.06
01093;2022;2236.98977378503;198.202866518572;2038.7869072664582;0.09
01094;2022;374.543356929096;26.2554810364902;348.28787589260577;0.07
01095;2022;403.954902680491;31.6074948826829;372.3474077978081;0.08
01096;2022;530.311008888062;30.8570143614907;499.4539945265713;0.06
01098;2022;550.289945355815;68.5749908313515;481.7149545244635;0.12
01099;2022;845.351602052367;55.5081604482231;789.8434416041439;0.07
01100;2022;50.0;9.0;41.0;0.18
01101;2022;87.8289473684211;0.0;87.8289473684211;0.0
01102;2022;504.004224155748;38.1835432282632;465.8206809274848;0.08
01103;2022;1287.68510624859;88.9275940263437;1198.7575122222463;0.07
01104;2022;234.38439418095;12.1921917588337;222.1922024221163;0.05
01105;2022;1044.37312038777;57.6071423881529;986.7659779996172;0.06
01106;2022;76.6927374301676;7.8659217877095;68.8268156424581;0.1
01107;2022;64.1666666666667;3.88888888888889;60.27777777777781;0.06
01108;2022;513.548434990264;35.1325590826146;478.4158759076494;0.07
01109;2022;1247.91897738688;121.232538383291;1126.686439003589;0.1
01110;2022;75.2307692307692;9.40384615384615;65.82692307692305;0.12
01111;2022;63.4090909090909;2.04545454545455;61.36363636363635;0.03
01112;2022;270.339957862165;15.2145604430927;255.12539741907233;0.06
01113;2022;427.110786453352;36.8935296466824;390.2172568066696;0.09
01114;2022;288.096344283794;30.7706439709704;257.3257003128236;0.11
01115;2022;737.518823495513;34.8574703608513;702.6613531346617;0.05
01116;2022;207.787796933174;23.0081731588672;184.7796237743068;0.11
01117;2022;69.0728476821192;6.90728476821192;62.16556291390728;0.1
01118;2022;613.213736055618;27.958381815342;585.255354240276;0.05
01121;2022;65.5603448275862;5.04310344827586;60.51724137931035;0.08
01123;2022;562.043158828412;33.9170876392465;528.1260711891655;0.06
01124;2022;347.505450250595;33.0268771898572;314.4785730607378;0.1
01125;2022;286.915392193573;32.6059367422675;254.3094554513055;0.11
01127;2022;230.787264747815;13.8651797202521;216.9220850275629;0.06
01128;2022;142.086292964018;19.6964281610202;122.3898648029978;0.14
01129;2022;132.92914499678;9.03163706303848;123.89750793374152;0.07
01130;2022;1224.33819299478;64.578307611494;1159.759885383286;0.05
01133;2022;189.096268240541;17.6300028723592;171.4662653681818;0.09
01134;2022;889.592080428406;59.0700846739693;830.5219957544367;0.07
01135;2022;1226.3303464929;105.323813309573;1121.0065331833268;0.09
01136;2022;472.849994068731;39.0790325395624;433.77096152916863;0.08
01138;2022;1533.85436728018;193.984873195118;1339.869494085062;0.13
01139;2022;188.722892530289;14.5042230094349;174.2186695208541;0.08
01140;2022;379.888861703967;24.3911455174142;355.4977161865528;0.06
01141;2022;198.805906120916;18.5475482228385;180.25835789807752;0.09
01142;2022;2375.67454183034;190.966784987957;2184.707756842383;0.08
01143;2022;5096.94693275848;388.066210739897;4708.880722018584;0.08
01145;2022;579.392483853907;52.5049976290624;526.8874862248447;0.09
01146;2022;220.511228705908;13.0648722151106;207.4463564907974;0.06
01147;2022;249.513855595946;19.0054721733345;230.5083834226115;0.08
01148;2022;864.297156853505;62.311503075086;801.9856537784191;0.07
01149;2022;536.183191648778;51.1004443725888;485.0827472761892;0.1
01150;2022;123.57476635514;9.04205607476636;114.53271028037364;0.07
01151;2022;546.029972686079;31.044239711338;514.9857329747409;0.06
01152;2022;416.13699556323;24.6817752008319;391.4552203623981;0.06
01153;2022;1086.48005692502;83.72157757637;1002.7584793486501;0.08
01155;2022;68.0;3.0;65.0;0.04
01156;2022;459.03337152071;15.1530829189782;443.88028860173176;0.03
01157;2022;1171.65587468938;58.0070071810096;1113.6488675083704;0.05
01158;2022;571.976751817826;45.2838728168449;526.6928790009811;0.08
01159;2022;1693.58975896022;125.430334632331;1568.159424327889;0.07
01160;2022;5825.88708589835;793.827894029856;5032.059191868494;0.14
01162;2022;31.5076923076923;1.96923076923077;29.53846153846153;0.06
01163;2022;977.41045120417;57.9702572277473;919.4401939764227;0.06
01165;2022;807.522447918607;34.8332788025465;772.6891691160605;0.04
01166;2022;1302.97197123694;66.3047998604303;1236.6671713765097;0.05
01167;2022;331.291704527429;20.8407916209633;310.45091290646565;0.06
01169;2022;361.046569702957;16.6325356042135;344.4140340987435;0.05
01170;2022;573.889488083954;42.2409391045008;531.6485489794532;0.07
01171;2022;426.069999136949;42.4302374541803;383.63976168276866;0.1
01173;2022;7730.05851558576;792.680399020091;6937.378116565669;0.1
01174;2022;90.0;5.0;85.0;0.06
01175;2022;371.13100730015;35.3517221144921;335.7792851856579;0.1
01177;2022;80.4371584699453;6.0327868852459;74.4043715846994;0.08
01179;2022;877.968327482393;59.2424391460546;818.7258883363384;0.07
01180;2022;422.653046371784;32.8343118998928;389.8187344718912;0.08
01181;2022;572.58782485107;46.4413726377854;526.1464522132845;0.08
01183;2022;727.362564279809;35.7903913570543;691.5721729227547;0.05
01184;2022;376.910195213523;24.0840902477035;352.8261049658195;0.06
01185;2022;2052.66089732178;160.739121460781;1891.9217758609989;0.08
01187;2022;286.266914607856;23.1323913968631;263.1345232109929;0.08
01188;2022;354.93023559506;21.1298119444265;333.80042365063355;0.06
01189;2022;600.669862317268;49.4624735876656;551.2073887296024;0.08
01190;2022;38.4105263157895;2.81052631578947;35.60000000000003;0.07
01191;2022;81.3271604938272;3.82716049382716;77.50000000000003;0.05
01192;2022;1207.72744137592;88.0976184119349;1119.6298229639851;0.07
01193;2022;93.7993831290494;11.0051543230506;82.7942288059988;0.12
01194;2022;2969.33266472285;286.881517224407;2682.451147498443;0.1
01195;2022;838.81405319294;44.1004233615102;794.7136298314298;0.05
01196;2022;656.24887928315;55.3850204900706;600.8638587930794;0.08
01197;2022;179.716296678323;9.79837821145873;169.91791846686428;0.05
01198;2022;144.803932160541;11.4526049990075;133.3513271615335;0.08
01199;2022;1047.91443228522;115.56689655374;932.3475357314801;0.11
01200;2022;113.376896247242;7.88413764446341;105.4927586027786;0.07
01202;2022;3381.80763688554;319.33695197032;3062.47068491522;0.09
01203;2022;639.405630288429;41.1254556749208;598.2801746135083;0.06
01204;2022;379.445524958899;37.8517262615605;341.5937986973385;0.1
01206;2022;147.82375601708;3.52920771616709;144.2945483009129;0.02
01207;2022;180.462157293447;9.41596226913838;171.04619502430862;0.05
01208;2022;58.4296296296296;4.02962962962963;54.39999999999997;0.07
01209;2022;427.566984961713;58.4083369561502;369.1586480055628;0.14
01210;2022;126.441318854483;5.03290452772525;121.40841432675775;0.04
01211;2022;700.667950520165;52.5247926121919;648.1431579079731;0.07
01212;2022;340.891843607873;31.1309906068694;309.7608530010036;0.09
01213;2022;748.553019097424;50.8014729330104;697.7515461644136;0.07
01214;2022;83.0186335403727;5.06211180124224;77.95652173913047;0.06
01215;2022;69.4782608695652;9.19565217391304;60.282608695652165;0.13
01216;2022;364.713974363125;23.0664806984331;341.64749366469186;0.06
01219;2022;80.5060975609756;7.95121951219512;72.55487804878048;0.1
01224;2022;1737.39853851718;121.576467980305;1615.822070536875;0.07
01225;2022;192.643012883794;13.6062199925807;179.0367928912133;0.07
01227;2022;311.273644287455;20.4346126213608;290.83903166609423;0.07
01228;2022;348.673083168397;19.6982666764112;328.9748164919858;0.06
01229;2022;593.727948929128;39.6355674626724;554.0923814664557;0.07
01230;2022;146.715509597424;12.103941643432;134.611567953992;0.08
01231;2022;945.680598186158;55.8214519166016;889.8591462695564;0.06
01232;2022;1036.04331892993;53.1512500830963;982.8920688468336;0.05
01233;2022;66.4817518248175;8.67153284671533;57.810218978102164;0.13
01234;2022;82.0177514792899;5.92899408284024;76.08875739644967;0.07
01235;2022;559.70688548337;46.2176291808081;513.4892563025619;0.08
01236;2022;505.257894204053;38.7667925247787;466.4911016792743;0.08
01237;2022;847.312838179932;79.3422095539256;767.9706286260064;0.09
01238;2022;1372.55371973919;90.379649297528;1282.174070441662;0.07
01239;2022;282.941168151499;15.6155646100459;267.3256035414531;0.06
01240;2022;339.729600767562;21.9777413804546;317.7518593871074;0.06
01241;2022;626.407694431606;57.4612130232097;568.9464814083964;0.09
01242;2022;69.5111111111111;15.1111111111111;54.400000000000006;0.22
01243;2022;625.703358640131;54.3717468756577;571.3316117644733;0.09
01244;2022;3932.61149254389;387.126492282182;3545.485000261708;0.1
01245;2022;461.33605605755;33.2831189271529;428.05293713039714;0.07
01246;2022;1021.88354634906;89.9040268086076;931.9795195404524;0.09
01247;2022;164.09696170235;4.98435240218439;159.11260930016562;0.03
01248;2022;1220.99588983312;83.499230121585;1137.496659711535;0.07
01249;2022;4980.66881748406;463.507117447712;4517.1617000363485;0.09
01250;2022;980.214157566254;52.5380467654753;927.6761108007787;0.05
01252;2022;396.399272442245;30.6500404639328;365.7492319783122;0.08
01254;2022;1048.43215699197;68.8201845486497;979.6119724433204;0.07
01255;2022;320.863651180692;28.7217815782306;292.1418696024614;0.09
01257;2022;187.63296241147;11.901015873095;175.731946538375;0.06
01258;2022;614.205981826001;19.8686336867939;594.337348139207;0.03
01259;2022;382.754971728508;10.912918417555;371.842053310953;0.03
01260;2022;166.295904502924;6.34535175254016;159.95055275038385;0.04
01261;2022;362.927423397738;15.8653968472321;347.0620265505059;0.04
01262;2022;3346.87923310136;334.345022915304;3012.534210186056;0.1
01263;2022;1778.27187697099;109.97197142337;1668.29990554762;0.06
01264;2022;528.847858879109;25.9414201028798;502.9064387762292;0.05
01265;2022;1592.58035849285;167.837655825671;1424.7427026671792;0.11
01266;2022;1100.91111517877;108.370166783387;992.5409483953829;0.1
01267;2022;507.809587779072;43.7342034707803;464.0753843082917;0.09
01268;2022;107.29656678494;11.4551336040688;95.84143318087119;0.11
01269;2022;1530.26413413555;226.626992087636;1303.637142047914;0.15
01272;2022;722.821736818926;43.6558112286028;679.1659255903231;0.06
01273;2022;881.045420122104;61.3791279726878;819.6662921494162;0.07
01274;2022;293.96773379631;47.8904069485667;246.07732684774328;0.16
01275;2022;1247.56177145725;56.4701627739771;1191.0916086832729;0.05
01276;2022;835.744944186176;48.9651554803898;786.7797887057861;0.06
01277;2022;55.0840336134454;5.79831932773109;49.285714285714306;0.11
01279;2022;35.6309523809524;2.60714285714286;33.02380952380954;0.07
01280;2022;62.5629139072848;2.80132450331126;59.761589403973545;0.04
01281;2022;2417.01519707812;275.334786178735;2141.6804108993847;0.11
01282;2022;123.44009275836;6.67304406424867;116.76704869411132;0.05
01283;2022;9396.08109883263;1450.64778735371;7945.433311478921;0.15
01284;2022;390.6636650627;30.2641197280676;360.39954533463236;0.08
01285;2022;699.287799083095;34.3628208331547;664.9249782499403;0.05
01286;2022;436.996445988367;24.2592451255487;412.73720086281827;0.06
01288;2022;1625.57807496624;114.649229234929;1510.928845731311;0.07
01289;2022;2814.06308978413;256.084645977;2557.97844380713;0.09
01290;2022;638.714837368693;49.6860279625714;589.0288094061216;0.08
01291;2022;424.266415205199;13.6636866918023;410.6027285133967;0.03
01293;2022;70.6143790849673;3.86928104575163;66.74509803921566;0.05
01294;2022;453.462530629121;26.6372174490659;426.8253131800551;0.06
01295;2022;365.715784849353;21.3301053485607;344.38567950079226;0.06
01296;2022;210.683231075805;14.2065918143361;196.4766392614689;0.07
01297;2022;481.929487370266;30.4809172910113;451.4485700792547;0.06
01298;2022;74.06;7.51333333333333;66.54666666666667;0.1
01299;2022;274.476321244134;15.7702382074376;258.7060830366964;0.06
01301;2022;1233.88641395089;71.8434949534044;1162.0429189974857;0.06
01302;2022;77.3818181818182;7.12727272727273;70.25454545454548;0.09
01303;2022;868.678525059102;80.4830656853846;788.1954593737173;0.09
01304;2022;1374.86980181644;141.040896326342;1233.8289054900981;0.1
01305;2022;943.762532986353;106.415601199921;837.346931786432;0.11
01306;2022;753.093938837869;105.859063479731;647.234875358138;0.14
01307;2022;384.228495862164;35.2928146010396;348.9356812611244;0.09
01308;2022;397.866275005654;26.8293825586234;371.0368924470306;0.07
01309;2022;43.1298701298701;3.15584415584416;39.97402597402594;0.07
01310;2022;64.6726398951776;8.08472645166036;56.58791344351724;0.13
01311;2022;23.0;2.0;21.0;0.09
01313;2022;4818.69627155809;489.550518313363;4329.1457532447275;0.1
01314;2022;919.260960843413;59.2653797254956;859.9955811179175;0.06
01317;2022;167.387539906731;13.0450426578736;154.3424972488574;0.08
01318;2022;402.050330073007;20.5498194814777;381.5005105915293;0.05
01319;2022;232.967723746873;10.0093371400577;222.95838660681528;0.04
01320;2022;1855.23624296702;144.413842293102;1710.8224006739179;0.08
01321;2022;441.916178075865;30.3347302207992;411.5814478550658;0.07
01322;2022;2398.27260893134;149.133427478427;2249.139181452913;0.06
01323;2022;452.372911596958;29.2012462102672;423.1716653866908;0.06
01325;2022;539.634165895369;33.0097065793014;506.62445931606766;0.06
01328;2022;258.244342046309;10.3113204041923;247.9330216421167;0.04
01329;2022;72.1951219512195;11.7073170731707;60.487804878048806;0.16
01330;2022;74.7333333333333;7.86666666666667;66.86666666666663;0.11
01331;2022;113.0;10.0;103.0;0.09
01332;2022;413.730421258646;31.8797119209608;381.8507093376852;0.08
01333;2022;1614.46275683897;89.4916563870985;1524.9711004518715;0.06
01334;2022;349.806504732076;17.0286097943132;332.7778949377628;0.05
01335;2022;210.783299758845;13.5876368506158;197.1956629082292;0.06
01336;2022;578.480755286626;47.9331454803166;530.5476098063094;0.08
01337;2022;609.046665954069;34.7577427513144;574.2889232027546;0.06
01338;2022;591.672697040935;34.6314737320837;557.0412233088513;0.06
01339;2022;673.399750140679;24.1473326663518;649.2524174743272;0.04
01342;2022;285.657854569443;21.0662994690385;264.5915551004045;0.07
01343;2022;915.283890649341;55.4902952095675;859.7935954397734;0.06
01344;2022;2680.6185399415;219.067339554406;2461.551200387094;0.08
01345;2022;1062.68828794397;78.8802963951459;983.807991548824;0.07
01346;2022;420.970135536331;22.0223994443779;398.94773609195306;0.05
01347;2022;1060.98512543788;69.0214434060297;991.9636820318503;0.07
01348;2022;1439.3418669166;118.317043896605;1321.0248230199952;0.08
01349;2022;235.053258801192;14.0529098144967;221.0003489866953;0.06
01350;2022;1216.96069035001;94.1539970871596;1122.8066932628506;0.08
01351;2022;785.911512665063;39.9040167670467;746.0074958980163;0.05
01352;2022;289.444820993845;21.3623964581165;268.0824245357285;0.07
01353;2022;920.183289906545;56.6642987526226;863.5189911539225;0.06
01354;2022;7929.2603507134;807.948240015;7121.3121106984;0.1
01355;2022;243.075308661571;14.8847304470634;228.1905782145076;0.06
01356;2022;99.9760765550239;9.52153110047847;90.45454545454542;0.1
01357;2022;261.398538555031;29.1877363872141;232.2108021678169;0.11
01358;2022;167.665433970615;7.91950282629744;159.74593114431755;0.05
01359;2022;133.409025588777;8.83557560215683;124.57344998662018;0.07
01360;2022;1072.56229971931;60.680897406267;1011.8814023130429;0.06
01361;2022;929.659883774153;45.2290089160925;884.4308748580604;0.05
01362;2022;407.398884750345;22.4426078408496;384.95627690949544;0.06
01363;2022;919.284040915436;86.5658809046264;832.7181600108096;0.09
01364;2022;357.228462304281;36.6737193015945;320.55474300268645;0.1
01365;2022;551.525268665495;39.5783432487467;511.9469254167483;0.07
01366;2022;599.750534041997;40.8585229373622;558.8920111046348;0.07
01367;2022;335.478329909923;34.341259118753;301.13707079117;0.1
01368;2022;415.258620651268;19.671892368679;395.58672828258904;0.05
01369;2022;416.596030518215;25.4080551034808;391.1879754147342;0.06
01370;2022;907.002753771073;120.015292005646;786.987461765427;0.13
01371;2022;694.367264791528;47.1072380592954;647.2600267322326;0.07
01372;2022;211.267229817427;19.2989026186127;191.96832719881428;0.09
01373;2022;531.280651577364;42.7572437625362;488.5234078148278;0.08
01374;2022;947.671629430999;62.7910031166582;884.8806263143408;0.07
01375;2022;376.860047910983;19.823487105603;357.03656080537996;0.05
01376;2022;1997.6658928422;176.532612844501;1821.133279997699;0.09
01378;2022;1409.01916457865;71.6036508081287;1337.415513770521;0.05
01379;2022;387.838829941991;26.739769977389;361.09905996460196;0.07
01380;2022;258.067087099715;21.1956500619686;236.87143703774643;0.08
01381;2022;477.621532073943;19.4254439920599;458.1960880818831;0.04
01382;2022;167.93436113009;10.2354134328078;157.6989476972822;0.06
01383;2022;754.850937984708;68.5752255105308;686.2757124741772;0.09
01384;2022;967.997743474794;147.622587629177;820.375155845617;0.15
01385;2022;458.506824022372;18.0305236433831;440.47630037898887;0.04
01386;2022;550.474311770814;41.3547484357035;509.11956333511046;0.08
01387;2022;133.046875;5.078125;127.96875;0.04
01388;2022;459.424916489509;39.480224749234;419.94469174027495;0.09
01389;2022;933.396628237096;63.1850939797085;870.2115342573875;0.07
01390;2022;665.32623815914;47.93932452621;617.3869136329299;0.07
01391;2022;126.521402422893;5.41504105923918;121.10636136365382;0.04
01392;2022;361.601650192456;22.5954509699161;339.0061992225399;0.06
01393;2022;300.386179972831;17.465169902326;282.92101007050496;0.06
01396;2022;502.956890831668;72.236115788334;430.72077504333396;0.14
01397;2022;505.325116935848;56.8338846188095;448.49123231703845;0.11
01398;2022;760.179087664155;33.6987859253867;726.4803017387683;0.04
01399;2022;1319.95968498017;116.600328522166;1203.3593564580042;0.09
01400;2022;60.3208955223881;4.08955223880597;56.23134328358213;0.07
01401;2022;1097.03691372527;93.4700092193186;1003.5669045059515;0.09
01402;2022;306.85899153609;26.6646330433857;280.1943584927043;0.09
01403;2022;628.768974676799;67.3909354112088;561.3780392655901;0.11
01404;2022;61.5407407407407;8.93333333333333;52.60740740740737;0.15
01405;2022;668.879685876716;64.9038470729879;603.9758388037282;0.1
01406;2022;80.4597701149425;10.0574712643678;70.4022988505747;0.12
01407;2022;512.185490784747;50.874752088868;461.310738695879;0.1
01408;2022;327.983867834658;43.6256969653816;284.35817086927636;0.13
01410;2022;164.099488737054;15.0369733544086;149.06251538264542;0.09
01411;2022;145.362053251983;6.17491430253447;139.18713894944855;0.04
01412;2022;316.731783054437;18.3595341380355;298.37224891640153;0.06
01415;2022;192.054319308368;14.7448808413022;177.3094384670658;0.08
01416;2022;426.244333081103;82.0443697148478;344.1999633662552;0.19
01418;2022;605.881337405052;23.8296654228423;582.0516719822098;0.04
01419;2022;3346.51530448462;295.083110141951;3051.4321943426694;0.09
01420;2022;727.952603050172;91.5901814528685;636.3624215973035;0.13
01421;2022;355.229389337173;26.5673222866656;328.6620670505074;0.07
01422;2022;673.676486447061;42.4932145155899;631.1832719314712;0.06
01423;2022;636.297875404279;24.7502500386787;611.5476253656003;0.04
01424;2022;966.164554932889;43.4556498421787;922.7089050907103;0.04
01425;2022;145.012955078237;7.88988457757418;137.12307050066283;0.05
01426;2022;1258.48091535989;91.8888393642775;1166.5920759956125;0.07
01427;2022;3442.65952798704;357.899574907211;3084.759953079829;0.1
01428;2022;64.4603174603175;1.03968253968254;63.42063492063496;0.02
01429;2022;360.192845544693;26.2477458471707;333.9450996975223;0.07
01430;2022;338.171651874391;23.5898376165291;314.5818142578619;0.07
01431;2022;608.854626211626;45.9679278092383;562.8866984023878;0.08
01432;2022;164.291438419782;19.6024409847296;144.68899743505239;0.12
01433;2022;164.19339891899;16.8873411959268;147.3060577230632;0.1
01434;2022;263.372795562326;11.5749933989436;251.7978021633824;0.04
01435;2022;1113.52819760886;113.310499410332;1000.217698198528;0.1
01436;2022;265.220054355808;10.8155731447721;254.4044812110359;0.04
01437;2022;98.2062780269058;10.8026905829596;87.40358744394621;0.11
01439;2022;54.1041666666667;5.10416666666667;49.00000000000003;0.09
01441;2022;354.588872705466;23.3712149002068;331.2176578052592;0.07
01443;2022;2399.17180632438;203.910920899551;2195.260885424829;0.08
01444;2022;589.686020279946;59.0213472561855;530.6646730237604;0.1
01445;2022;304.593388582561;18.0588040897171;286.53458449284386;0.06
01446;2022;841.950578422848;40.2586176426184;801.6919607802296;0.05
01447;2022;613.988420296796;54.9287406664565;559.0596796303395;0.09
01448;2022;222.301965913315;9.38187320559818;212.92009270771683;0.04
01449;2022;366.425092984835;21.9154917841904;344.50960120064457;0.06
01450;2022;1866.87320634437;106.827114422782;1760.046091921588;0.06
01451;2022;3131.7716589392;223.508580148852;2908.2630787903477;0.07
01452;2022;546.057908432213;78.3194880789082;467.73842035330483;0.14
01453;2022;332.727692245758;22.0511096296523;310.67658261610575;0.07
01454;2022;563.942215555625;43.6156074959294;520.3266080596956;0.08
01456;2022;29.0;2.0;27.0;0.07
01457;2022;1464.80866652999;124.674250493031;1340.134416036959;0.09
02001;2022;250.790895009736;31.2418176192395;219.5490773904965;0.12
02002;2022;285.963640642195;34.484418443195;251.479222199;0.12
02003;2022;497.98607203206;54.1040241759366;443.8820478561234;0.11
02004;2022;86.4648648648649;16.0864864864865;70.37837837837839;0.19
02005;2022;195.990056740295;16.3167337211819;179.6733230191131;0.08
02006;2022;123.572118729873;17.541239750575;106.030878979298;0.14
02007;2022;58.9830508474576;6.10169491525424;52.881355932203356;0.1
02008;2022;155.507274684033;20.8267660351722;134.6805086488608;0.13
02009;2022;221.782270307941;26.5156215177719;195.26664879016909;0.12
02010;2022;92.2760736196319;13.478527607362;78.7975460122699;0.15
02011;2022;586.010319701442;54.9377002612149;531.0726194402271;0.09
02012;2022;47.2394366197183;4.3943661971831;42.8450704225352;0.09
02013;2022;195.470754503224;16.9649311136675;178.5058233895565;0.09
02014;2022;329.349957781434;38.6948825019719;290.6550752794621;0.12
02015;2022;37.025641025641;2.92307692307692;34.10256410256408;0.08
02016;2022;101.092592592593;12.7592592592593;88.3333333333337;0.13
02017;2022;146.366058327359;23.4324156770695;122.93364265028951;0.16
02018;2022;1078.17713787597;164.523417957576;913.653719918394;0.15
02019;2022;152.567355807827;18.4148389334989;134.15251687432811;0.12
02020;2022;188.97263498307;22.0001285586075;166.9725064244625;0.12
02021;2022;36.9350649350649;5.12987012987013;31.80519480519477;0.14
02022;2022;201.66791603766;16.4633649467081;185.2045510909519;0.08
02023;2022;55.3235294117647;6.79411764705882;48.529411764705884;0.12
02024;2022;22.9777777777778;1.04444444444444;21.93333333333336;0.05
02025;2022;181.08539201747;17.3034093279298;163.7819826895402;0.1
02027;2022;99.1495327102804;10.588785046729;88.5607476635514;0.11
02028;2022;1196.52448763856;129.492990110859;1067.031497527701;0.11
02029;2022;171.979237954357;18.5932839793702;153.3859539749868;0.11
02030;2022;113.282718134301;8.31337507456515;104.96934305973586;0.07
02031;2022;300.379702657793;53.7629583723678;246.61674428542523;0.18
02032;2022;129.380952380952;22.4545454545455;106.92640692640651;0.17
