ID Commune;Année;Population Active;Chômeurs;Emplois;% Chômage
01113;2017;430.619339045287;37.2264381884944;393.3929008567926;0.09
01114;2017;286.0;19.0;267.0;0.07
01115;2017;713.160698285966;59.1948940269669;653.965804258999;0.08
01116;2017;210.421686746987;23.0461847389557;187.3755020080313;0.11
01117;2017;68.6092715231788;6.86092715231788;61.74834437086093;0.1
01118;2017;541.0;59.0;482.0;0.11
01121;2017;63.8793103448276;4.91379310344827;58.96551724137933;0.08
01123;2017;527.288006978799;41.7662543373578;485.5217526414412;0.08
01124;2017;308.881362396134;36.810648027477;272.07071436865704;0.12
01125;2017;298.323529411764;33.485294117647;264.838235294117;0.11
01127;2017;232.541338582677;13.9724409448819;218.56889763779512;0.06
01128;2017;153.900332225913;18.7176079734219;135.18272425249108;0.12
01129;2017;121.616435666674;10.9390859457208;110.67734972095319;0.09
01130;2017;1153.03811681786;73.9446347349277;1079.0934820829325;0.06
01133;2017;203.679254340568;22.1996820289686;181.4795723115994;0.11
01134;2017;865.926455604568;66.9635101642336;798.9629454403344;0.08
01135;2017;1147.09818520242;98.4932526756631;1048.6049325267568;0.09
01136;2017;435.458006718925;35.9641657334827;399.49384098544226;0.08
01138;2017;1307.76303557317;237.021521681927;1070.7415138912431;0.18
01139;2017;195.0;21.0;174.0;0.11
01140;2017;383.0;30.0;353.0;0.08
01141;2017;195.299299436042;18.483432797901;176.815866638141;0.09
01142;2017;2379.10547709738;228.171056645649;2150.934420451731;0.1
01143;2017;4914.0;544.0;4370.0;0.11
01145;2017;559.561495065126;50.8713017809393;508.6901932841867;0.09
01146;2017;215.76566125414;17.0799417024843;198.68571955165572;0.08
01147;2017;224.0;33.0;191.0;0.15
01148;2017;898.0;104.0;794.0;0.12
01149;2017;523.899275629565;35.8065695185399;488.09270611102505;0.07
01150;2017;124.14953271028;9.08411214953268;115.06542056074731;0.07
01151;2017;509.062674017024;38.0973409692573;470.9653330477667;0.07
01152;2017;377.781760973939;24.9404930980453;352.8412678758937;0.07
01153;2017;1083.32504780114;83.5678776290628;999.7571701720773;0.08
01155;2017;67.4652777777775;12.0833333333333;55.3819444444442;0.18
01156;2017;421.906172839506;13.9308641975309;407.97530864197506;0.03
01157;2017;1041.85363663886;91.0249829545083;950.8286536843517;0.09
01158;2017;547.741008413945;54.0142456243154;493.7267627896296;0.1
01159;2017;1647.61294188138;122.153984421811;1525.458957459569;0.07
01160;2017;5232.74859034566;709.659646348476;4523.088943997184;0.14
01162;2017;33.4769230769232;2.0923076923077;31.3846153846155;0.06
01163;2017;1026.52355453832;82.3276750267939;944.1958795115261;0.08
01165;2017;828.455848055474;49.9421039113646;778.5137441441094;0.06
01166;2017;1199.36496388838;90.509834984062;1108.855128904318;0.08
01167;2017;328.05633802817;21.2629107981221;306.7934272300479;0.06
01169;2017;339.346153846154;15.6923076923077;323.6538461538463;0.05
01170;2017;571.925751879699;42.4746240601504;529.4511278195486;0.07
01171;2017;445.168224299066;44.9252336448599;400.2429906542061;0.1
01173;2017;7820.65453583712;775.590429297363;7045.064106539758;0.1
01174;2017;89.966480446927;8.17877094972064;81.78770949720635;0.09
01175;2017;395.133928571427;38.3418367346938;356.7920918367332;0.1
01177;2017;77.3770491803278;5.80327868852459;71.57377049180322;0.08
01179;2017;916.259315141427;69.2098433943274;847.0494717470996;0.08
01180;2017;395.847329694157;47.0779835854531;348.76934610870387;0.12
01181;2017;595.804459691254;48.5317324185251;547.272727272729;0.08
01183;2017;709.242150771055;32.4984913250087;676.7436594460463;0.05
01184;2017;358.350261535899;36.3862370092903;321.9640245266087;0.1
01185;2017;2048.4156795599;166.943569131242;1881.4721104286582;0.08
01187;2017;310.653166713452;24.426410090118;286.226756623334;0.08
01188;2017;309.3999580821;38.0296687710978;271.3702893110022;0.12
01189;2017;606.206278026907;49.922869955157;556.2834080717499;0.08
01190;2017;37.0;1.0;36.0;0.03
01191;2017;86.0;4.0;82.0;0.05
01192;2017;1183.56934631839;123.415119311418;1060.154227006972;0.1
01193;2017;99.5045045045046;11.6441441441442;87.8603603603604;0.12
01194;2017;2970.7884871983;339.215505174578;2631.572982023722;0.11
01195;2017;826.364331347203;63.370001925541;762.994329421662;0.08
01196;2017;568.837573167957;33.3420224934682;535.4955506744888;0.06
01197;2017;174.0;7.0;167.0;0.04
01198;2017;149.656716417911;12.134328358209;137.52238805970202;0.08
01199;2017;1062.29795272051;116.698599713752;945.5993530067581;0.11
01200;2017;106.96261682243;17.6635514018692;89.2990654205608;0.17
01202;2017;3386.66838962713;424.744427275067;2961.9239623520634;0.13
01203;2017;618.110276295349;42.8098909014979;575.3003853938511;0.07
01204;2017;366.41975308642;36.5432098765432;329.8765432098768;0.1
01206;2017;141.0;4.0;137.0;0.03
01207;2017;173.0;6.0;167.0;0.03
01208;2017;48.0620155038759;3.84496124031008;44.21705426356582;0.08
01209;2017;388.497429305913;53.1928020565553;335.3046272493577;0.14
01210;2017;124.899563318777;4.95633187772926;119.94323144104774;0.04
01211;2017;697.965399271176;52.448266997256;645.51713227392;0.08
01212;2017;354.757963600901;38.7344189831346;316.0235446177664;0.11
01213;2017;698.352763058289;47.3459500378501;651.0068130204389;0.07
01214;2017;83.8961038961039;6.90909090909091;76.98701298701299;0.08
01215;2017;60.1696743561259;4.78288163995193;55.38679271617397;0.08
01216;2017;380.583789162932;34.0124365805508;346.5713525823812;0.09
01219;2017;82.9756097560976;8.19512195121952;74.78048780487808;0.1
01224;2017;1554.0;168.0;1386.0;0.11
01225;2017;181.895653043678;8.09852478614463;173.7971282575334;0.04
01227;2017;309.371144564063;36.2358597758854;273.1352847881776;0.12
01228;2017;326.159090909091;18.280303030303;307.878787878788;0.06
01229;2017;595.760735115488;40.1086866005501;555.652048514938;0.07
01230;2017;149.047619047619;11.9238095238095;137.1238095238095;0.08
01231;2017;952.79136690647;56.4028776978419;896.3884892086281;0.06
01232;2017;1039.41102308295;70.5579094555859;968.853113627364;0.07
01233;2017;55.0;4.0;51.0;0.07
01234;2017;84.473372781065;6.10650887573964;78.36686390532536;0.07
01235;2017;561.0562160559;63.9790462816752;497.0771697742248;0.11
01236;2017;486.187932739862;37.2482690405539;448.9396636993081;0.08
01237;2017;805.0;82.0;723.0;0.1
01238;2017;1257.59683827815;72.1816772813938;1185.4151609967562;0.06
01239;2017;283.991349932099;18.1652304291293;265.82611950296973;0.06
01240;2017;325.12452578869;35.7992880149053;289.3252377737847;0.11
01241;2017;604.094163178415;55.0905199900581;549.0036431883569;0.09
01242;2017;66.4444444444444;14.4444444444444;52.0;0.22
01243;2017;594.905027932961;51.7733439744613;543.1316839584997;0.09
01244;2017;3813.84911807844;482.129086756622;3331.720031321818;0.13
01245;2017;435.883870967742;31.4150537634409;404.4688172043011;0.07
01246;2017;1009.64892450803;115.001966523568;894.646957984462;0.11
01247;2017;198.061138386639;14.2362751891624;183.8248631974766;0.07
01248;2017;1163.09470500799;71.4501957380258;1091.6445092699641;0.06
01249;2017;4770.170909829;491.162600458835;4279.008309370165;0.1
01250;2017;941.338703773698;69.0035175428005;872.3351862308974;0.07
01252;2017;384.050890585242;29.6946564885496;354.3562340966924;0.08
01254;2017;974.356965790778;63.9687654933069;910.388200297471;0.07
01255;2017;299.944358578052;26.9180834621329;273.02627511591913;0.09
01257;2017;184.250712250712;11.7606837606838;172.4900284900282;0.06
01258;2017;627.01490547713;57.6309748955612;569.3839305815688;0.09
01259;2017;364.462285517692;26.0552723030755;338.4070132146165;0.07
01260;2017;162.470383275261;12.4181184668989;150.0522648083621;0.08
01261;2017;343.59564541213;15.0699844479005;328.52566096422953;0.04
01262;2017;3399.97070622429;341.192852526564;3058.777853697726;0.1
01263;2017;1781.94048101306;135.42451713201;1646.51596388105;0.08
01264;2017;545.5905511811;26.6141732283463;518.9763779527536;0.05
01265;2017;1643.58073402689;230.643462341309;1412.937271685581;0.14
01266;2017;1065.09861519094;104.828647363268;960.2699678276721;0.1
01267;2017;501.767736454018;44.8586432523126;456.9090932017054;0.09
01268;2017;112.682926829268;12.2926829268293;100.3902439024387;0.11
01269;2017;1527.83944111429;226.612287844151;1301.2271532701388;0.15
01272;2017;698.0;49.0;649.0;0.07
01273;2017;854.207182586525;88.7390344185575;765.4681481679676;0.1
01274;2017;298.107255520505;48.6908517350158;249.41640378548922;0.16
01275;2017;1234.0;94.0;1140.0;0.08
01276;2017;835.0;56.0;779.0;0.07
01277;2017;57.0;6.0;51.0;0.11
01279;2017;43.4404761904762;3.17857142857143;40.261904761904766;0.07
01280;2017;61.0;5.0;56.0;0.08
01281;2017;2262.64020467982;257.465642896697;2005.174561783123;0.11
01282;2017;125.968992248063;7.0542635658915;118.9147286821715;0.06
01283;2017;9797.12412039486;1914.7593603598;7882.36476003506;0.2
01284;2017;368.793671234423;32.6537507861865;336.1399204482365;0.09
01285;2017;622.0;38.0;584.0;0.06
01286;2017;432.864353312303;23.7728706624606;409.0914826498424;0.05
01288;2017;1474.49355873149;113.94806901946;1360.54548971203;0.08
01289;2017;2826.67104843623;332.832378257987;2493.8386701782433;0.12
01290;2017;578.483096224072;35.9953150273643;542.4877811967077;0.06
01291;2017;425.0;26.0;399.0;0.06
01293;2017;77.0;4.0;73.0;0.05
01294;2017;442.17061435892;33.4854119844735;408.6852023744465;0.08
01295;2017;375.679260023227;37.8429982633779;337.8362617598491;0.1
01296;2017;194.001981597144;14.6599033733368;179.34207822380722;0.08
01297;2017;432.226066897347;27.4279123414072;404.7981545559398;0.06
01298;2017;60.72;6.16;54.56;0.1
01299;2017;280.0;19.0;261.0;0.07
01301;2017;1228.0;89.0;1139.0;0.07
01302;2017;76.0;4.0;72.0;0.05
01303;2017;782.0;100.0;682.0;0.13
01304;2017;1398.41628052937;178.064258696882;1220.352021832488;0.13
01305;2017;976.223762288075;110.368337975021;865.8554243130541;0.11
01306;2017;753.218060371704;107.155300209124;646.06276016258;0.14
01307;2017;386.924641148325;35.5442583732057;351.3803827751193;0.09
01308;2017;405.496902106567;27.1672862453531;378.3296158612139;0.07
01309;2017;42.0;6.0;36.0;0.14
01310;2017;60.5508460415214;14.1285307430217;46.422315298499704;0.23
01311;2017;23.5227272727272;2.04545454545454;21.47727272727266;0.09
01313;2017;4283.6541478669;431.938890504522;3851.7152573623775;0.1
01314;2017;866.0;76.0;790.0;0.09
01317;2017;163.963636363636;12.7636363636364;151.1999999999996;0.08
01318;2017;393.54132231405;20.0275482093664;373.5137741046836;0.05
01319;2017;237.444041326916;16.8681453473528;220.5758959795632;0.07
01320;2017;1758.79212451075;156.70824040638;1602.08388410437;0.09
01321;2017;446.385135135133;30.5743243243242;415.8108108108088;0.07
01322;2017;2258.86014871155;141.362609078142;2117.4975396334085;0.06
01323;2017;437.315045302868;41.3185376341959;395.9965076686721;0.09
01325;2017;487.361959055385;35.8502214040579;451.5117376513271;0.07
01328;2017;257.0;16.0;241.0;0.06
01329;2017;71.0588235294117;15.7908496732026;55.267973856209096;0.22
01330;2017;86.8681318681317;9.19780219780218;77.67032967032952;0.11
01331;2017;86.4571428571431;3.05142857142858;83.40571428571452;0.04
01332;2017;383.879970367594;29.599161799107;354.28080856848703;0.08
01333;2017;1605.0;115.0;1490.0;0.07
01334;2017;330.0;24.0;306.0;0.07
01335;2017;196.940298507463;12.6119402985075;184.3283582089555;0.06
01336;2017;551.060819940249;37.4339298394386;513.6268901008103;0.07
01337;2017;585.0;54.0;531.0;0.09
01338;2017;550.0;52.0;498.0;0.09
01339;2017;644.949152542372;23.0338983050847;621.9152542372873;0.04
01342;2017;302.022677280544;23.5051050996555;278.51757218088846;0.08
01343;2017;881.0;59.0;822.0;0.07
01344;2017;2541.32862190813;207.909305064782;2333.419316843348;0.08
01345;2017;1083.61340895175;114.83238836478;968.78102058697;0.11
01346;2017;430.146100308342;24.5226125252627;405.6234877830793;0.06
01347;2017;952.868768314614;73.0260703218606;879.8426979927534;0.08
01348;2017;1355.53379790941;111.306968641115;1244.226829268295;0.08
01349;2017;227.0;9.0;218.0;0.04
01350;2017;1186.0;83.0;1103.0;0.07
01351;2017;761.0;57.0;704.0;0.07
01352;2017;257.0;26.0;231.0;0.1
01353;2017;885.211517175344;54.703737283064;830.50777989228;0.06
01354;2017;6803.41570381653;690.676413199581;6112.73929061695;0.1
01355;2017;239.0;26.0;213.0;0.11
01356;2017;107.511961722488;10.2392344497608;97.2727272727272;0.1
01357;2017;237.853968003625;38.7583704623683;199.0955975412567;0.16
01358;2017;203.064185979753;27.9791860207746;175.08499995897841;0.14
01359;2017;122.519148936171;6.02553191489364;116.49361702127737;0.05
01360;2017;940.0;71.0;869.0;0.08
01361;2017;752.080532656943;36.5269499048827;715.5535827520603;0.05
01362;2017;396.982496615308;22.9412588649057;374.0412377504023;0.06
01363;2017;886.781038374718;83.6218961625282;803.1591422121899;0.09
01364;2017;346.208;35.712;310.49600000000004;0.1
01365;2017;536.601096761285;38.8907093700169;497.7103873912681;0.07
01366;2017;549.0;40.0;509.0;0.07
01367;2017;341.236090129935;52.5747396754614;288.6613504544736;0.15
01368;2017;400.0;37.0;363.0;0.09
01369;2017;418.0;27.0;391.0;0.06
01370;2017;931.24216540374;125.45759731069;805.78456809305;0.13
01371;2017;726.0;54.0;672.0;0.07
01372;2017;193.0;16.0;177.0;0.08
01373;2017;536.923017099921;54.1483399196032;482.77467718031784;0.1
01374;2017;910.944434101145;60.3989111454688;850.5455229556762;0.07
01375;2017;380.416879795395;20.1278772378516;360.2890025575434;0.05
01376;2017;1884.0;238.0;1646.0;0.13
01378;2017;1318.56945510361;67.1128165771297;1251.4566385264802;0.05
01379;2017;382.072759894074;34.4363144152246;347.6364454788494;0.09
01380;2017;293.95733817976;25.854296781645;268.10304139811495;0.09
01381;2017;459.0;32.0;427.0;0.07
01382;2017;145.460146547138;6.98282646175063;138.4773200853874;0.05
01383;2017;702.850216523481;63.9849636891124;638.8652528343686;0.09
01384;2017;1012.79958160167;154.935459608469;857.864121993201;0.15
01385;2017;507.097269175316;31.8789393121085;475.2183298632075;0.06
01386;2017;596.814969135774;54.8813649017157;541.9336042340583;0.09
01387;2017;135.089743589744;5.491452991453;129.598290598291;0.04
01388;2017;421.0;54.0;367.0;0.13
01389;2017;895.0;80.0;815.0;0.09
01390;2017;687.401129943502;49.4463276836158;637.9548022598863;0.07
01391;2017;115.0;5.0;110.0;0.04
01392;2017;357.643076923075;22.1015384615384;335.5415384615366;0.06
01393;2017;275.924267263506;18.1650969782016;257.75917028530444;0.07
01396;2017;452.981868621609;69.5737457673098;383.4081228542992;0.15
01397;2017;513.785276073618;57.7750511247442;456.01022494887377;0.11
01398;2017;732.780574603516;50.6813371325178;682.0992374709982;0.07
01399;2017;1109.0;91.0;1018.0;0.08
01400;2017;63.0;11.0;52.0;0.17
01401;2017;1039.88350429983;85.5412785745384;954.3422257252917;0.08
01402;2017;317.223744292238;27.4520547945206;289.7716894977174;0.09
01403;2017;580.240597665693;84.5612440657628;495.6793535999302;0.15
01404;2017;61.0;14.0;47.0;0.23
01405;2017;655.665447248972;64.2959122165628;591.3695350324092;0.1
01406;2017;80.4597701149424;10.0574712643678;70.4022988505746;0.12
01407;2017;509.468361078174;50.8471358414616;458.6212252367124;0.1
01408;2017;334.995488721805;44.3969924812031;290.5984962406019;0.13
01410;2017;174.72;15.6;159.12;0.09
01411;2017;137.518656716418;9.16791044776119;128.35074626865682;0.07
01412;2017;295.0;29.0;266.0;0.1
01415;2017;201.55769371922;25.4183950533203;176.1392986658997;0.13
01416;2017;436.041580041788;83.7765072765472;352.2650727652408;0.19
01418;2017;558.0;34.0;524.0;0.06
01419;2017;3277.94449088781;289.735161344257;2988.209329543553;0.09
01420;2017;761.771952832404;108.338524129512;653.4334287028921;0.14
01421;2017;346.567901234568;25.8930041152263;320.6748971193417;0.07
01422;2017;678.4944812362;43.0949227373067;635.3995584988934;0.06
01423;2017;589.0;44.0;545.0;0.07
01424;2017;884.5941192051;53.760474667427;830.833644537673;0.06
01425;2017;145.0;8.0;137.0;0.06
01426;2017;1312.83948110819;124.519942510062;1188.319538598128;0.09
01427;2017;3372.63580003363;351.065345824222;3021.570454209408;0.1
01428;2017;63.9682539682539;1.03174603174603;62.936507936507866;0.02
01429;2017;343.99854862119;24.9274310595065;319.07111756168354;0.07
01430;2017;305.263157394052;32.9919542130361;272.2712031810159;0.11
01431;2017;603.479115479114;45.110565110565;558.368550368549;0.07
01432;2017;143.231511254019;17.0739549839228;126.15755627009621;0.12
01433;2017;174.156904554845;12.3898141950706;161.7670903597744;0.07
01434;2017;233.847457627119;10.2076271186441;223.63983050847492;0.04
01435;2017;1131.88317107093;115.004172461753;1016.8789986091771;0.1
01436;2017;257.251761896394;28.6171515369813;228.63461035941268;0.11
01437;2017;108.071748878924;11.8878923766816;96.18385650224239;0.11
01439;2017;53.0;6.0;47.0;0.11
01441;2017;357.0;28.0;329.0;0.08
01443;2017;2323.97608107066;196.235427839905;2127.740653230755;0.08
01444;2017;577.673362551393;57.8635121630882;519.8098503883048;0.1
01445;2017;324.266666666668;19.2000000000001;305.0666666666679;0.06
01446;2017;804.283366206443;38.4871794871795;765.7961867192635;0.05
01447;2017;583.696710206662;52.2566311502586;531.4400790564034;0.09
01448;2017;208.888888888889;8.74418604651163;200.14470284237737;0.04
01449;2017;369.025666712902;33.2072004986986;335.81846621420345;0.09
01450;2017;1818.80016167352;153.864692123202;1664.935469550318;0.08
01451;2017;3012.0;272.0;2740.0;0.09
01452;2017;526.813377203516;75.3478750923678;451.46550211114817;0.14
01453;2017;329.103604425087;24.9469832077862;304.15662121730077;0.08
01454;2017;548.886354329255;42.2022674604173;506.6840868688377;0.08
01456;2017;28.5915492957746;1.97183098591549;26.61971830985911;0.07
01457;2017;1281.06620484201;133.554341707408;1147.511863134602;0.1
02001;2017;230.410935201328;36.9879896267577;193.4229455745703;0.16
02002;2017;265.17751832341;33.7586672638285;231.41885105958153;0.13
02003;2017;473.702427964206;49.1393009646148;424.5631269995912;0.1
02004;2017;76.8296703296704;15.5604395604396;61.26923076923081;0.2
02005;2017;182.0;10.0;172.0;0.05
02006;2017;121.660305343511;17.5190839694657;104.1412213740453;0.14
02007;2017;64.0;6.0;58.0;0.09
02008;2017;139.961937716262;18.1245674740484;121.83737024221361;0.13
02009;2017;228.261111111112;27.1500000000001;201.1111111111119;0.12
02010;2017;90.0;14.0;76.0;0.16
02011;2017;529.15780990424;66.4700392173352;462.68777068690486;0.13
02012;2017;42.3943661971831;3.94366197183098;38.450704225352126;0.09
02013;2017;204.093264248704;17.7927461139896;186.3005181347144;0.09
02014;2017;333.660871330499;38.2094166487844;295.4514546817146;0.11
02015;2017;37.5;4.93421052631579;32.56578947368421;0.13
02016;2017;108.722222222223;13.7222222222223;95.0000000000007;0.13
02017;2017;143.785107720345;17.1961667952639;126.58894092508109;0.12
02018;2017;1087.06503206514;184.965030800857;902.100001264283;0.17
02019;2017;160.326759329697;29.7817770133849;130.54498231631212;0.19
02020;2017;200.560241837647;30.1245324471095;170.4357093905375;0.15
02021;2017;38.123595505618;5.86516853932584;32.25842696629216;0.15
02022;2017;175.0;23.0;152.0;0.13
02023;2017;57.5588235294119;7.06862745098041;50.490196078431495;0.12
02024;2017;24.0;7.0;17.0;0.29
02025;2017;167.0;17.0;150.0;0.1
02027;2017;106.850467289719;11.411214953271;95.439252336448;0.11
02028;2017;1198.07804690504;129.900038446751;1068.178008458289;0.11
02029;2017;179.449152542373;19.4830508474576;159.9661016949154;0.11
02030;2017;108.0;12.0;96.0;0.11
02031;2017;299.089529590288;53.8361153262519;245.2534142640361;0.18
02032;2017;127.0;37.0;90.0;0.29
02033;2017;55.0;5.0;50.0;0.09
02034;2017;62.0;8.0;54.0;0.13
02035;2017;127.542857142857;21.9214285714286;105.6214285714284;0.17
02036;2017;42.1388888888889;6.83333333333334;35.30555555555556;0.16
02037;2017;659.488215488213;100.356902356902;559.131313131311;0.15
02038;2017;17.6896551724138;0.982758620689655;16.706896551724146;0.06
02039;2017;74.0;11.0;63.0;0.15
02040;2017;76.0;5.0;71.0;0.07
02041;2017;354.0;41.0;313.0;0.12
02042;2017;184.563428392921;20.8485775056998;163.7148508872212;0.11
02043;2017;30.7846153846153;2.12307692307692;28.66153846153838;0.07
02044;2017;8.0;0.0;8.0;0.0
02046;2017;278.491071428572;31.7142857142857;246.77678571428632;0.11
02047;2017;57.4871794871795;5.84615384615384;51.641025641025664;0.1
02048;2017;73.1846153846153;4.12307692307692;69.06153846153838;0.06
02049;2017;323.750000000001;31.1684782608697;292.58152173913135;0.1
02050;2017;148.323210040818;12.1888143345865;136.1343957062315;0.08
02051;2017;180.29963025517;20.4664445154517;159.83318573971832;0.11
02052;2017;64.3897058823528;12.2647058823529;52.1249999999999;0.19
02053;2017;277.0;15.0;262.0;0.05
02054;2017;214.246663015589;23.0377476967106;191.2089153188784;0.11
02055;2017;36.1797752808989;6.20224719101124;29.977528089887663;0.17
02056;2017;83.0;10.0;73.0;0.12
02057;2017;602.0;107.0;495.0;0.18
02058;2017;384.0;52.0;332.0;0.14
02059;2017;1108.0;320.0;788.0;0.29
02060;2017;125.753846153846;15.4615384615384;110.2923076923076;0.12
02061;2017;116.0;20.0;96.0;0.17
02062;2017;63.0;8.0;55.0;0.13
02063;2017;181.955145118733;32.1688654353562;149.7862796833768;0.18
